Āfrika	Afrika
Kategorija:Futbols Apvienotajā Karalistē	Kategori:Fotboll i Storbritannien
Kategorija:Futbols Slovākijā	Kategori:Fotboll i Slovakien
Kategorija:Futbols Albānijā	Kategori:Fotboll i Albanien
Kategorija:Futbols Angolā	Kategori:Fotboll i Angola
Kategorija:Futbols Igaunijā	Kategori:Fotboll i Estland
Kategorija:Futbols Uzbekistānā	Kategori:Fotboll i Uzbekistan
Kategorija:Futbols Kanādā	Kategori:Fotboll i Kanada
Kategorija:Futbols Kotdivuārā	Kategori:Fotboll i Elfenbenskusten
Kategorija:Ainavu arhitektūra	Kategori:Landskapsarkitektur
Kategorija:Futbols Peru	Kategori:Fotboll i Peru
Kategorija:Futbols Somijā	Kategori:Fotboll i Finland
Kategorija:Dabas aizsargājamās teritorijas pēc valsts	Kategori:Naturskyddsområden efter land
Kategorija:Ganas ģeogrāfija	Kategori:Ghanas geografi
Kategorija:Gambijas ģeogrāfija	Kategori:Gambias geografi
Kategorija:Grenlandes ģeogrāfija	Kategori:Grönlands geografi
Kategorija:Namībijas ģeogrāfija	Kategori:Namibias geografi
Kategorija:Nigērijas ģeogrāfija	Kategori:Nigerias geografi
Kategorija:Dienvidāfrikas Republikas ģeogrāfija	Kategori:Sydafrikas geografi
Kategorija:Norvēģijas ģeogrāfija	Kategori:Norges geografi
Kategorija:Dānijas ģeogrāfija	Kategori:Danmarks geografi
Kategorija:Austrumtimoras ģeogrāfija	Kategori:Östtimors geografi
Kategorija:Latvijas ģeogrāfija	Kategori:Lettlands geografi
Kategorija:Ruandas ģeogrāfija	Kategori:Rwandas geografi
Kategorija:Maķedonijas ģeogrāfija	Kategori:Makedoniens geografi
Kategorija:Malaizijas ģeogrāfija	Kategori:Malaysias geografi
Kategorija:Mauritānijas ģeogrāfija	Kategori:Mauretaniens geografi
Kategorija:Mongolijas ģeogrāfija	Kategori:Mongoliets geografi
Kategorija:Beļģijas ģeogrāfija	Kategori:Belgiens geografi
Kategorija:Bolīvijas ģeogrāfija	Kategori:Bolivias geografi
Kategorija:Brazīlijas ģeogrāfija	Kategori:Brasiliens geografi
Kategorija:Saūda Arābijas ģeogrāfija	Kategori:Saudiarabiens geografi
Veidne:User bs	Mall:Användare bs
Kategorija:Serbijas ģeogrāfija	Kategori:Serbiens geografi
Kategorija:Sudānas ģeogrāfija	Kategori:Sudans geografi
Kategorija:Spānijas ģeogrāfija	Kategori:Spaniens geografi
Kategorija:Slovēnijas ģeogrāfija	Kategori:Sloveniens geografi
Kategorija:Eiropas reljefa formas	Kategori:Landformer i Europa
Kategorija:Armēnijas ģeogrāfija	Kategori:Armeniens geografi
Kategorija:Islandes ģeogrāfija	Kategori:Islands geografi
Kategorija:Irānas reljefa formas	Kategori:Landformer i Iran
Kategorija:Īrijas ģeogrāfija	Kategori:Irländsk geografi
Kategorija:Andoras ģeogrāfija	Kategori:Andorras geografi
Kategorija:Alžīrijas ģeogrāfija	Kategori:Algeriets geografi
Kategorija:Eritrejas ģeogrāfija	Kategori:Eritreas geografi
Kategorija:Ekvadoras ģeogrāfija	Kategori:Ecuadors geografi
Kategorija:Salvadoras ģeogrāfija	Kategori:El Salvadors geografi
Kategorija:Upes	Kategori:Vattendrag
Kategorija:Marokas reljefa formas	Kategori:Landformer i Marocko
Kategorija:Austrijas reljefa formas	Kategori:Landformer i Österrike
Kategorija:Ugandas ģeogrāfija	Kategori:Ugandas geografi
Kategorija:Uzbekistānas ģeogrāfija	Kategori:Uzbekistans geografi
Kategorija:Izraēlas ģeogrāfija	Kategori:Israels geografi
Kategorija:Indonēzijas ģeogrāfija	Kategori:Indonesiens geografi
Kategorija:Jamaikas ģeogrāfija	Kategori:Jamaicas geografi
Kategorija:Ziemeļkorejas ģeogrāfija	Kategori:Nordkoreas geografi
Kategorija:Džibutijas ģeogrāfija	Kategori:Djiboutis geografi
Kategorija:Krievijas reljefa formas	Kategori:Landformer i Ryssland
Kategorija:Zimbabves ģeogrāfija	Kategori:Zimbabwes geografi
Kategorija:Čīles ģeogrāfija	Kategori:Chiles geografi
Kategorija:Kaboverdes ģeogrāfija	Kategori:Kap Verdes geografi
Kategorija:Kambodžas ģeogrāfija	Kategori:Kambodjas geografi
Veidne:User fi-0	Mall:Användare fi-0
Kategorija:Kolumbijas ģeogrāfija	Kategori:Colombias geografi
Kategorija:Serbijas reljefa formas	Kategori:Landformer i Serbien
Kategorija:Kongo DR ģeogrāfija	Kategori:Kongo-Kinshasas geografi
Kategorija:Kirgizstānas ģeogrāfija	Kategori:Kirgizistans geografi
Kategorija:Kipras ģeogrāfija	Kategori:Cyperns geografi
Kategorija:Turcijas ģeogrāfija	Kategori:Turkiets geografi
Kategorija:Triniādas un Tobāgo ģeogrāfija	Kategori:Trinidad och Tobagos geografi
Kategorija:Papua-Jaungvinejas ģeogrāfija	Kategori:Papua Nya Guineas geografi
Kategorija:Peru ģeogrāfija	Kategori:Perus geografi
Kategorija:Somijas ģeogrāfija	Kategori:Finlands geografi
Veidne:User he-3	Mall:Användare he-3
Kategorija:Ungārijas ģeogrāfija	Kategori:Ungerns geografi
Kategorija:Lietuvas reljefa formas	Kategori:Landformer i Litauen
Kategorija:Mongolijas reljefa formas	Kategori:Landformer i Mongoliet
Veidne:User ko	Mall:Användare ko
Kategorija:Baltkrievijas reljefa formas	Kategori:Landformer i Vitryssland
Veidne:User la-2	Mall:Användare la-2
Kategorija:Ķīmiķi pēc tautības	Kategori:Kemister efter nationalitet
Kategorija:1967. gada filmas	Kategori:Filmer 1967
Veidne:User mk-1	Mall:Användare mk-1
Kategorija:Gruzijas reljefa formas	Kategori:Landformer i Georgien
Kategorija:Eiropas valstu administratīvais iedalījums	Kategori:Administrativa indelningar av länder i Europa
Kategorija:Čehijas reljefa formas	Kategori:Landformer i Tjeckien
Kategorija:Kamerūnas reljefa formas	Kategori:Landformer i Kamerun
Kategorija:Celtnes un būves Londonā	Kategori:Byggnader i London
Veidne:User nn-2	Mall:Användare nn-2
Kategorija:Celtnes un būves Serbijā	Kategori:Byggnader i Serbien
Kategorija:Beļģijas administratīvais iedalījums	Kategori:Belgiens administrativa indelning
Kategorija:Apvienotās Karalistes inženieri	Kategori:Brittiska ingenjörer
Kategorija:Gvinejas upes	Kategori:Vattendrag i Guinea
Kategorija:Nigērijas upes	Kategori:Vattendrag i Nigeria
Kategorija:Šveices administratīvais iedalījums	Kategori:Schweiz administrativa indelning
Kategorija:Teātra vēsture	Kategori:Teaterhistoria
Kategorija:Somijas administratīvais iedalījums	Kategori:Finlands administrativa indelning
Veidne:User pt	Mall:Användare pt
Kategorija:Krievijas upes	Kategori:Vattendrag i Ryssland
Kategorija:Lietuvas upes	Kategori:Vattendrag i Litauen
Kategorija:Mali upes	Kategori:Vattendrag i Mali
Kategorija:Mozambikas upes	Kategori:Vattendrag i Moçambique
Kategorija:Mongolijas upes	Kategori:Vattendrag i Mongoliet
Kategorija:Beninas upes	Kategori:Vattendrag i Benin
Veidne:User ru-1	Mall:Användare ru-1
Kategorija:Bosnijas un Hercegovinas upes	Kategori:Vattendrag i Bosnien och Hercegovina
Kategorija:Brazīlijas upes	Kategori:Vattendrag i Brasilien
Kategorija:Serbijas upes	Kategori:Vattendrag i Serbien
Kategorija:Sudānas upes	Kategori:Vattendrag i Sudan
Kategorija:Spānijas upes	Kategori:Vattendrag i Spanien
Kategorija:Slovēnijas upes	Kategori:Vattendrag i Slovenien
Veidne:User sk-1	Mall:Användare sk-1
Kategorija:Afganistānas upes	Kategori:Vattendrag i Afghanistan
Kategorija:Igaunijas upes	Kategori:Vattendrag i Estland
Kategorija:Integrāļi	Kategori:Integraler
Kategorija:Austrālijas upes	Kategori:Vattendrag i Australien
Veidne:User sr-1	Mall:Användare sr-1
Kategorija:Uzbekistānas upes	Kategori:Vattendrag i Uzbekistan
Kategorija:Irākas upes	Kategori:Vattendrag i Irak
Kategorija:Indijas upes	Kategori:Vattendrag i Indien
Kategorija:Zambijas upes	Kategori:Vattendrag i Zambia
Kategorija:Ķīnas upes	Kategori:Vattendrag i Kina
Kategorija:Zimbabves upes	Kategori:Vattendrag i Zimbabwe
Kategorija:Čehijas upes	Kategori:Vattendrag i Tjeckien
Kategorija:Kenijas upes	Kategori:Vattendrag i Kenya
Kategorija:Taizemes upes	Kategori:Vattendrag i Thailand
Kategorija:Tadžikistānas upes	Kategori:Vattendrag i Tadzjikistan
Kategorija:Turcijas upes	Kategori:Vattendrag i Turkiet
Veidne:User uk-1	Mall:Användare uk-1
Kategorija:Turkmenistānas upes	Kategori:Vattendrag i Turkmenistan
Kategorija:Peru upes	Kategori:Vattendrag i Peru
Veidne:User uk-4	Mall:Användare uk-4
Kategorija:Ekonomisti pēc tautības	Kategori:Nationalekonomer efter nationalitet
Kategorija:Golferi	Kategori:Golfspelare efter nationalitet
Kategorija:Inženieri pēc valsts	Kategori:Ingenjörer efter nationalitet
Kategorija:Zinātnieki pēc valsts	Kategori:Forskare efter nationalitet
Kategorija:Uzņēmēji pēc valsts	Kategori:Personer inom näringslivet efter land
Kategorija:Mediķi pēc valsts	Kategori:Läkare efter nationalitet
Kategorija:Basketbolisti pēc valsts	Kategori:Basketspelare efter nationalitet
Kategorija:Bundzinieki pēc valsts	Kategori:Trummisar efter nationalitet
Kategorija:Filologi pēc tautības	Kategori:Filologer efter nationalitet
Kategorija:Fiziķi pēc tautības	Kategori:Fysiker efter nationalitet
Kategorija:Vijolnieki pēc valsts	Kategori:Violinister efter nationalitet
Kategorija:Izgudrotāji pēc tautības	Kategori:Uppfinnare efter nationalitet
Kategorija:Tulkotāji pēc valsts	Kategori:Översättare efter nationalitet
Kategorija:Fotogrāfi pēc tautības	Kategori:Fotografer efter nationalitet
Kategorija:Sociologi pēc valsts	Kategori:Sociologer efter nationalitet
Kategorija:Biologi pēc valsts	Kategori:Biologer efter nationalitet
Kategorija:Jātnieki	Kategori:Ryttare efter nationalitet
Kategorija:Dzejnieki pēc valsts	Kategori:Poeter efter nationalitet
Kategorija:Teologi pēc valsts	Kategori:Teologer efter nationalitet
Kategorija:Psihologi pēc tautības	Kategori:Psykologer efter nationalitet
Kategorija:Žurnālisti pēc valsts	Kategori:Journalister efter nationalitet
Kategorija:Valodnieki pēc tautības	Kategori:Lingvister efter nationalitet
Kategorija:Vēsturnieki pēc valsts	Kategori:Historiker efter nationalitet
Kategorija:Kosmonauti pēc valsts	Kategori:Rymdfarare efter nationalitet
Kategorija:Mūziķi pēc tautības	Kategori:Musiker efter nationalitet
Kategorija:Antropologi pēc tautības	Kategori:Antropologer efter nationalitet
Kategorija:Politologi pēc valsts	Kategori:Statsvetare efter nationalitet
Kategorija:Tēlnieki pēc valsts	Kategori:Skulptörer efter land
Kategorija:Filozofi pēc tautības	Kategori:Filosofer efter nationalitet
Kategorija:Programmētāji pēc valsts	Kategori:Programmerare efter nationalitet
Kategorija:Gleznotāji pēc valsts	Kategori:Målare efter nationalitet
Kategorija:Transports Vācijā	Kategori:Transport i Tyskland
Kategorija:Datorspēļu kultūra	Kategori:Datorspelskultur
Kategorija:Transports Latvijā	Kategori:Transport i Lettland
Kategorija:Dienvidamerikas kultūra	Kategori:Kultur i Sydamerika
Kategorija:Transports Lietuvā	Kategori:Transport i Litauen
Kategorija:Ziemeļamerikas kultūra	Kategori:Kultur i Nordamerika
Kategorija:Transports Malaizijā	Kategori:Transport i Malaysia
Kategorija:Transports ASV	Kategori:Transport i USA
Kategorija:Transports Šveicē	Kategori:Transport i Schweiz
Kategorija:Čīles kultūra	Kategori:Kultur i Chile
Kategorija:Transports Ekvadorā	Kategori:Transport i Ecuador
Kategorija:Transports Turcijā	Kategori:Transport i Turkiet
Kategorija:Kirgizstānas cilvēki	Kategori:Kirgizer
Veidne:Ungārija-aizmetnis	Mall:Geografistub-Ungern
Kategorija:Latvijas administratīvais iedalījums	Kategori:Lettlands landskap
Kategorija:Zambija	Kategori:Zambia
Kategorija:Senegāla	Kategori:Senegal
Kategorija:Zviedrijas administratīvais iedalījums	Kategori:Indelningar i Sverige
Kategorija:Indijas administratīvais iedalījums	Kategori:Geografiska politiska indelningar i Indien
Kategorija:Kibernoziedzība	Kategori:Nätbrottslighet
Kategorija:Muzeji pēc valsts	Kategori:Museer efter land
Kategorija:Mazās Antiļu salas	Kategori:Små Antillerna
Kategorija:Lielās Antiļu salas	Kategori:Stora Antillerna
Kategorija:Izglītība Latvijā	Kategori:Utbildning i Lettland
Kategorija:Somijas salas	Kategori:Finlands öar
Kategorija:Automašīnas pēc valsts	Kategori:Bilmärken efter ursprungsland
Kategorija:Reliģija pēc valsts	Kategori:Religion efter land
Kategorija:Aviācija pēc valsts	Kategori:Flygväsen efter land
Kategorija:Politiķi pēc valsts	Kategori:Politiker efter nationalitet
Kategorija:Mongolijas politika	Kategori:Politik i Mongoliet
Kategorija:Venecuēlas politika	Kategori:Politik i Venezuela
Kategorija:Slovēnijas politika	Kategori:Politik i Slovenien
Kategorija:Austrijas politika	Kategori:Politik i Österrike
Kategorija:Čadas ģeogrāfija	Kategori:Tchads geografi
Kategorija:Itālijas politika	Kategori:Politik i Italien
Kategorija:Francijas politika	Kategori:Politik i Frankrike
Kategorija:Krievijas ekonomika	Kategori:Rysslands ekonomi
Kategorija:Malaizijas ekonomika	Kategori:Malaysias ekonomi
Kategorija:Igaunijas ekonomika	Kategori:Estlands ekonomi
Kategorija:Somijas ekonomika	Kategori:Finlands ekonomi
Kategorija:Krievijas vēsture	Kategori:Rysslands historia
Kategorija:Lietuvas vēsture	Kategori:Litauens historia
Kategorija:Meksikas vēsture	Kategori:Mexikos historia
Kategorija:Maltas vēsture	Kategori:Maltas historia
Kategorija:Bosnijas un Hercegovinas vēsture	Kategori:Bosnien och Hercegovinas historia
Kategorija:Zviedrijas vēsture	Kategori:Sveriges historia
Kategorija:Eritrejas vēsture	Kategori:Eritreas historia
Kategorija:Austrijas vēsture	Kategori:Österrikes historia
Kategorija:Tunisijas vēsture	Kategori:Tunisiens historia
Kategorija:Peru vēsture	Kategori:Perus historia
Kategorija:Militārisms Latvijā	Kategori:Lettlands militär
Kategorija:Militārisms Turcijā	Kategori:Turkiets militär
Kategorija:Militārisms Polijā	Kategori:Polens militär
Kategorija:Reliģija Nīderlandē	Kategori:Religion i Nederländerna
Kategorija:Genciānu rinda	Kategori:Gentianales
Kategorija:Reliģija Serbijā	Kategori:Religion i Serbien
Kategorija:Reliģija Zviedrijā	Kategori:Religion i Sverige
Kategorija:Reliģija Somijā	Kategori:Religion i Finland
Kategorija:Dīvaini apbalvojumi	Kategori:Ironiska och humoristiska priser
Kategorija:Sports Nīderlandē	Kategori:Sport i Nederländerna
Kategorija:Sports Jaunzēlandē	Kategori:Sport i Nya Zeeland
Kategorija:Apbalvojumi ASV televīzijā	Kategori:Amerikanska TV-priser
Kategorija:Sports Latvijā	Kategori:Sport i Lettland
Kategorija:Sports Maķedonijā	Kategori:Sport i Makedonien
Kategorija:Sports Malaizijā	Kategori:Sport i Malaysia
Kategorija:Sports ASV	Kategori:Sport i USA
Kategorija:Sports Bahamās	Kategori:Sport i Bahamas
Kategorija:Sports Senegālā	Kategori:Sport i Senegal
Kategorija:Sports Somālijā	Kategori:Sport i Somalia
Kategorija:Sports Spānijā	Kategori:Sport i Spanien
Kategorija:Sports Armēnijā	Kategori:Sport i Armenien
Kategorija:Sports Haiti	Kategori:Sport i Haiti
Kategorija:Sports Alžīrijā	Kategori:Sport i Algeriet
Kategorija:Sports Eritrejā	Kategori:Sport i Eritrea
Kategorija:Sports Etiopijā	Kategori:Sport i Etiopien
Kategorija:Sports Urugvajā	Kategori:Sport i Uruguay
Kategorija:Sports Dienvidslāvijā	Kategori:Sport i Jugoslavien
Kategorija:Sports Izraēlā	Kategori:Sport i Israel
Kategorija:Sports Gibraltārā	Kategori:Sport i Gibraltar
Kategorija:Sports Čīlē	Kategori:Sport i Chile
Kategorija:Sports Kolumbijā	Kategori:Sport i Colombia
Kategorija:Sports Kongo Demokrātiskajā Republikā	Kategori:Sport i Kongo-Kinshasa
Kategorija:Sports Kiprā	Kategori:Sport på Cypern
Kategorija:Apbalvojumi fizikā	Kategori:Fysikpriser
Kategorija:Sports Francijā	Kategori:Sport i Frankrike
Kategorija:Sports Somijā	Kategori:Sport i Finland
Kategorija:Futbols Ganā	Kategori:Fotboll i Ghana
Kategorija:Seišelas	Kategori:Seychellerna
Kategorija:Futbols Namībijā	Kategori:Fotboll i Namibia
Kategorija:Futbols Norvēģijā	Kategori:Fotboll i Norge
Kategorija:Sjerraleone	Kategori:Sierra Leone
Kategorija:Zimbabve	Kategori:Zimbabwe
Kategorija:Futbols Beninā	Kategori:Fotboll i Benin
Kategorija:Futbols Baltkrievijā	Kategori:Fotboll i Vitryssland
Kategorija:Futbols Ziemeļīrijā	Kategori:Fotboll i Nordirland
Kategorija:Futbols Azerbaidžānā	Kategori:Fotboll i Azerbajdzjan
Kategorija:Futbols Alžīrijā	Kategori:Fotboll i Algeriet
Kategorija:Apbalvojumi mūzikā	Kategori:Musikpriser
Kategorija:Futbols Austrijā	Kategori:Fotboll i Österrike
Kategorija:Futbols Anglijā	Kategori:Fotboll i England
Kategorija:Futbols Kolumbijā	Kategori:Fotboll i Colombia
Kategorija:Futbols Turcijā	Kategori:Fotboll i Turkiet
Kategorija:Futbols Tunisijā	Kategori:Fotboll i Tunisien
Alts (balss)	Alt
Kategorija:Futbols Ungārijā	Kategori:Fotboll i Ungern
Kategorija:Gvatemalas ģeogrāfija	Kategori:Guatemalas geografi
Kategorija:Gvinejas ģeogrāfija	Kategori:Guineas geografi
Kategorija:Dienvidsudānas ģeogrāfija	Kategori:Sydsudans geografi
Kategorija:Nepālas ģeogrāfija	Kategori:Nepals geografi
Kategorija:Nikaragvas ģeogrāfija	Kategori:Nicaraguas geografi
Kategorija:Krievijas ģeogrāfija	Kategori:Rysslands geografi
Kategorija:Lībijas ģeogrāfija	Kategori:Libyens geografi
Kategorija:Mali ģeogrāfija	Kategori:Malis geografi
Kategorija:Marokas ģeogrāfija	Kategori:Marockos geografi
Kategorija:Melnkalnes ģeogrāfija	Kategori:Montenegros geografi
Kategorija:Maltas ģeogrāfija	Kategori:Maltas geografi
Kategorija:Beninas ģeogrāfija	Kategori:Benins geografi
Kategorija:Baltkrievijas ģeogrāfija	Kategori:Vitrysslands geografi
Kategorija:Botsvanas ģeogrāfija	Kategori:Botswanas geografi
Kategorija:Butānas ģeogrāfija	Kategori:Bhutans geografi
Kategorija:Skotijas ģeogrāfija	Kategori:Skottlands geografi
Kategorija:Sīrijas ģeogrāfija	Kategori:Syriens geografi
Kategorija:Āfrikas ģeoloģija	Kategori:Geologi i Afrika
Kategorija:Haiti ģeogrāfija	Kategori:Haitis geografi
Kategorija:Albānijas ģeogrāfija	Kategori:Albaniens geografi
Kategorija:Igaunijas ģeogrāfija	Kategori:Estlands geografi
Kategorija:Apvienotās Karalistes ģeogrāfija	Kategori:Storbritanniens geografi
Kategorija:Omānas ģeogrāfija	Kategori:Omans geografi
Kategorija:Jordānijas ģeogrāfija	Kategori:Jordaniens geografi
Kategorija:Ukrainas ģeogrāfija	Kategori:Ukrainas geografi
Kategorija:Ēģiptes ģeogrāfija	Kategori:Egyptens geografi
Kategorija:Zambijas ģeogrāfija	Kategori:Zambias geografi
Kategorija:Gruzijas ģeogrāfija	Kategori:Georgiens geografi
Kategorija:Kamerūnas ģeogrāfija	Kategori:Kameruns geografi
Kategorija:Kenijas ģeogrāfija	Kategori:Kenyas geografi
Kategorija:Kotdivuāras ģeogrāfija	Kategori:Elfenbenskustens geografi
Kategorija:Kubas ģeogrāfija	Kategori:Kubas geografi
Kategorija:Tanzānijas ģeogrāfija	Kategori:Tanzanias geografi
Kategorija:Turkmenistānas ģeogrāfija	Kategori:Turkmenistans geografi
Kategorija:Panamas ģeogrāfija	Kategori:Panamas geografi
Kategorija:Somālija	Kategori:Somalia
Kategorija:Palestīnas ģeogrāfija	Kategori:Palestinas geografi
Kategorija:Piejūras novads	Kategori:Primorje kraj
Kategorija:Dienvidsudāna	Kategori:Sydsudan
Veidne:Eiropas laika zonas	Mall:Europeiska tidszoner
Kategorija:Nigēras reljefa formas	Kategori:Landformer i Niger
Kategorija:Latvijas reljefs	Kategori:Landformer i Lettland
Veidne:CONCACAF izlases	Mall:CONCACAF-herrlandslag
Kategorija:Čada	Kategori:Tchad
Kategorija:Uganda	Kategori:Uganda
Kategorija:Čadas reljefa formas	Kategori:Landformer i Tchad
Veidne:Metacritic film	Mall:Metacritic film
Kategorija:Centrālāfrikas Republika	Kategori:Centralafrikanska republiken
Kategorija:Namībijas upes	Kategori:Vattendrag i Namibia
Kategorija:Nīderlandes upes	Kategori:Vattendrag i Nederländerna
Kategorija:Laosas upes	Kategori:Vattendrag i Laos
Kategorija:Ruandas upes	Kategori:Vattendrag i Rwanda
Kategorija:Maķedonijas Republikas upes	Kategori:Vattendrag i Makedonien
Kategorija:ASV upes	Kategori:Vattendrag i USA
Kategorija:Bangladešas upes	Kategori:Vattendrag i Bangladesh
Kategorija:Burundi upes	Kategori:Vattendrag i Burundi
Veidne:TwoLegResult	Mall:TwoLeg result
Kategorija:Sīrijas upes	Kategori:Vattendrag i Syrien
Kategorija:Azerbaidžānas upes	Kategori:Vattendrag i Azerbajdzjan
