अफ़्रीका	Afrika
प्रेमनाथ	Prem Nath
श्रेणी:जापान के नगर	Kategori:Orter i Japan
साँचा:Guideline	Mall:Riktlinje
श्रेणी:ब्रिटिश राजसी सत्ता	Kategori:Storbritanniens kungligheter
साँचा:La icon	Mall:La ikon
श्रेणी:भारत के राष्ट्रपति	Kategori:Indiens presidenter
साँचा:FlagIOCteam	Mall:OS-land
साँचा:FIAV	Mall:FIAV
टी॰वी॰ राजेश्वर	T.V. Rajeswar
श्रेणी:उपकरण	Kategori:Utrustning
रवि राय	Rabi Ray
साँचा:Infobox waterfall	Mall:Vattenfall
साँचा:Coord/link	Mall:Coord/link
साँचा:Infobox UK place	Mall:Ortsfakta Storbritannien
साँचा:NCL	Mall:NCL
साँचा:Pagetype	Mall:Namntyp
साँचा:GAB	Mall:GAB
साँचा:TKL	Mall:TKL
बटेर	Vaktlar
साँचा:UMI	Mall:UMI
साँचा:COG	Mall:COG
साँचा:ETH	Mall:ETH
साँचा:HKG	Mall:HKG
श्रेणी:फ़िलिपीन्ज़ का भूगोल	Kategori:Filippinernas geografi
साँचा:KIR	Mall:KIR
श्रेणी:सूरीनाम के शहर	Kategori:Orter i Surinam
साँचा:SpringerEOM	Mall:Springer
साँचा:ECU	Mall:ECU
साँचा:MDV	Mall:MDV
साँचा:TLS	Mall:TLS
साँचा:IND	Mall:IND
श्रेणी:मार्क्सवाद	Kategori:Marxism
साँचा:User de-0	Mall:Användare de-0
साँचा:User unified login	Mall:SUL Box
साँचा:सप्ताह के दिन	Mall:Veckodagar
साँचा:Todo	Mall:Att göra
मुफ़्ती मोहम्मद सईद	Muhammed Sayed
श्रेणी:शीतयुद्ध	Kategori:Kalla kriget
साँचा:Nobold	Mall:Ej fet
रासायनिक तत्वों की सूची	Lista över grundämnen
श्रेणी:सम्मिश्र विश्लेषण	Kategori:Komplex analys
साँचा:Gregorian serial date	Mall:Gregorianskt dagnummer
उपनिषद्	Upanishaderna
साँचा:दक्षिण अफ़्रीका के राष्ट्रपति	Mall:Sydafrikas presidenter
साँचा:Pie chart	Mall:Cirkeldiagram
श्रेणी:भाषा द्वारा वर्गीकृत फ़िल्में	Kategori:Filmer efter språk
प्रवेशद्वार:इस्लाम	Portal:Islam
साँचा:PDFlink	Mall:PDF
साँचा:Ca icon	Mall:Ca ikon
साँचा:देश आँकड़े पश्चिम जर्मनी	Mall:Landsdata Västtyskland
साँचा:भाषा-रूसी	Mall:Lang-ru
साँचा:Country data DDR	Mall:Landsdata Östtyskland
साँचा:PhysicsParticle	Mall:Fysisk partikel
श्रेणी:संगीत शैलियाँ	Kategori:Musikgenrer
श्रेणी:१९०३ जन्म	Kategori:Födda 1903
श्रेणी:1925 में जन्मे लोग	Kategori:Födda 1925
श्रेणी:1936 में जन्मे लोग	Kategori:Födda 1936
श्रेणी:1916 में जन्मे लोग	Kategori:Födda 1916
श्रेणी:1910 में जन्मे लोग	Kategori:Födda 1910
श्रेणी:1939 में जन्मे लोग	Kategori:Födda 1939
श्रेणी:सिविल अभियान्त्रिकी	Kategori:Väg- och vattenbyggnad
साँचा:Polytonic	Mall:Polytonic
साँचा:Browsebar3	Mall:Browsebar
साँचा:Roman	Mall:Romerska siffror
श्रेणी:भारतीय फिल्म	Kategori:Indisk film
श्रेणी:सेवा उद्योग	Kategori:Tjänsteföretag
श्रेणी:स्वीडन के शहर	Kategori:Sveriges städer
साँचा:बहुविकल्पी शब्द	Mall:Förgrening
साँचा:Microsoft	Mall:Microsoft
साँचा:Infobox street	Mall:Infobox gata
साँचा:देश आँकड़े हाँगकाँग	Mall:Landsdata Hongkong
साँचा:Not done	Mall:Ej utfört
साँचा:Category diffuse	Mall:Storkategori
श्रेणी:ज्ञानसन्दूक	Kategori:Faktamallar
साँचा:Penmiss	Mall:Straffmiss
श्रेणी:इंग्लैंड की नदियाँ	Kategori:Vattendrag i England
श्रेणी:गर्भपात	Kategori:Abort
श्रेणी:पेशीकंकालीय प्रणाली	Kategori:Muskuloskeletala systemet
श्रेणी:मध्यपूर्व एशिया	Kategori:Mellanöstern
साँचा:सीरिया के प्रान्त	Mall:Syriens provinser
साँचा:Pengoal	Mall:Straffmål
श्रेणी:२०१३ में निधन	Kategori:Avlidna 2013
श्रेणी:पुलिस	Kategori:Polis
साँचा:Para	Mall:Para
श्रेणी:अमेरिकी मीडिया	Kategori:Media i USA
श्रेणी:भारत के खिलाड़ी	Kategori:Indiska idrottare
साँचा:आंशिक	Mall:Partiell
श्रेणी:1938 में जन्मे लोग	Kategori:Födda 1938
श्रेणी:Wikipedia metatemplates	Kategori:Metamallar
साँचा:Is icon	Mall:Is ikon
साँचा:Lang-grc	Mall:Lang-grc
साँचा:Infobox cemetery	Mall:Infobox begravningsplats
साँचा:User no	Mall:Användare no
साँचा:LVA	Mall:LAT
साँचा:States of Austria	Mall:Österrike
साँचा:Ro icon	Mall:Ro ikon
साँचा:BVT	Mall:BVT
साँचा:ज्ञानसन्दूक फ़िल्म	Mall:Filmfakta
साँचा:देश आँकड़े क्रिसमस द्वीप	Mall:Landsdata Julön
साँचा:ज्ञानसन्दूक धार्मिक इमारत	Mall:Infobox religiös byggnad
साँचा:Geobox	Mall:Geobox
साँचा:अन्य प्रयोग	Mall:För
साँचा:Philosophy topics	Mall:Filosofi navigation
साँचा:भाषा-पुर्तगाली	Mall:Lang-pt
श्रेणी:आवृतबीजी	Kategori:Angiospermae
साँचा:WAD	Mall:WAD
श्रेणी:लेबनान के शहर	Kategori:Orter i Libanon
साँचा:ज्ञानसन्दूक दार्शनिक	Mall:Infobox filosof
अल-लात	Allāt
साँचा:Lang-uk	Mall:Lang-uk
जलोढ़ मिट्टी	Alluvium
साँचा:ज्ञानसन्दूक संगठन	Mall:Organisationsfakta
साँचा:CategoryTOC	Mall:KategoriTOC
श्रेणी:जर्मनी की नदियाँ	Kategori:Vattendrag i Tyskland
श्रेणी:1663	Kategori:1663
साँचा:Unreferenced section	Mall:Källor avsnitt
श्रेणी:इज़राइली संस्कृति	Kategori:Kultur i Israel
साँचा:विस्तार	Mall:Resize
साँचा:Hr icon	Mall:Hr ikon
साँचा:IPA consonant chart	Mall:Pulmoniska konsonanter
श्रेणी:भाषानुसार नाम	Kategori:Personer efter språk
साँचा:Tr icon	Mall:Tr ikon
श्रेणी:दक्षिण अमेरिका की भाषाएँ	Kategori:Språk i Sydamerika
साँचा:भाषा-विज्ञान	Mall:Språkvetenskap
साँचा:Findagrave	Mall:Find A Grave
साँचा:भाषा-डच	Mall:Lang-nl
साँचा:ज्ञानसन्दूक संधि	Mall:Avtal
श्रेणी:वास्तुशास्त्र	Kategori:Arkitektur
साँचा:भाषा-इण्डोनेशियाई	Mall:Lang-id
श्रेणी:सर्वस	Kategori:Cervus
श्रेणी:श्रीलंकाई व्यवसाय अनुसार	Kategori:Lankeser efter yrke
श्रेणी:इंग्लैंड के क्षेत्र	Kategori:Englands regioner
साँचा:Namespaces	Mall:Namnrymder
श्रेणी:भारतीय क्रिकेट	Kategori:Cricket i Indien
साँचा:ज्ञानसन्दूक सैन्य निर्माण	Mall:Faktamall militärstruktur
श्रेणी:मध्य प्रदेश के जिले	Kategori:Distrikt i Madhya Pradesh
श्रेणी:पंजाब के जिले	Kategori:Distrikt i Punjab, Indien
साँचा:User sv-2	Mall:Användare sv-2
श्रेणी:जॉर्जिया में चुनाव	Kategori:Val i Georgien
साँचा:ज्ञानसन्दूक संघ	Mall:Fackförbund
श्रेणी:जीव	Kategori:Organismer
साँचा:देश आँकड़े कतर	Mall:Landsdata Qatar
साँचा:De	Mall:De ikon
साँचा:क़ाज़ाख़स्तान के प्रांत	Mall:Kazakstans provinser
साँचा:ज्ञानसन्दूक संग्रहालय	Mall:Infobox Museum
साँचा:Administrative divisions of Georgia	Mall:Georgiens administrativa indelning
साँचा:Superimpose	Mall:Superponera
साँचा:FRA	Mall:FRA
साँचा:आयु	Mall:Age
श्रेणी:१९२० में विस्थापित देश या क्षेत्र	Kategori:Stater och territorier upplösta 1920
साँचा:Infobox animanga	Mall:Infobox animanga
श्रेणी:372 में निधन	Kategori:Avlidna 372
साँचा:Harvnb	Mall:Harvnb
श्रेणी:मानव विकास	Kategori:Människans utveckling
साँचा:हिन्दू देवी देवता एवं लेख	Mall:Hinduismens gudar och texter
साँचा:Pending	Mall:Avvaktande
साँचा:ज्ञानसन्दूक व्यक्ति	Mall:Infobox biografi
साँचा:देश आँकड़े इज़राइल	Mall:Landsdata Israel
श्रेणी:मंगोलिया	Kategori:Mongoliet
साँचा:Nts	Mall:Nts
श्रेणी:सरकारी भवन	Kategori:Regeringsbyggnader
साँचा:List of European capitals by region	Mall:Huvudstäder i Europa
साँचा:देश आँकड़े यूक्रेन	Mall:Landsdata Ukraina
साँचा:देश आँकड़े रोमानिया	Mall:Landsdata Rumänien
साँचा:Infobox political party/seats	Mall:Partifakta/platser
श्रेणी:तरल यांत्रिकी	Kategori:Fluidmekanik
श्रेणी:केरल	Kategori:Kerala
साँचा:Legend-line	Mall:Legend-linje
श्रेणी:ईरान की झीलें	Kategori:Insjöar i Iran
साँचा:Extra musicsample	Mall:Extra musikexempel
साँचा:Convert	Mall:Convert
साँचा:Film date	Mall:Filmdatum
साँचा:सागरों की सूची	Mall:Lista över hav
साँचा:MathWorld	Mall:MathWorld
श्रेणी:इटली के महान चित्रकार	Kategori:Italienska målare
साँचा:InterWiki	Mall:Interwiki
श्रेणी:उज़्बेकिस्तानी संगीत	Kategori:Musik i Uzbekistan
