አፍሪቃ	Afrika
መለጠፊያ:Country data ሊክተንስታይን	Mall:Landsdata Liechtenstein
መለጠፊያ:Country data ቶጎ	Mall:Landsdata Togo
መለጠፊያ:Country data ሃይቲ	Mall:Landsdata Haiti
መለጠፊያ:Country data ማሊ	Mall:Landsdata Mali
መለጠፊያ:Country data ላቲቪያ	Mall:Landsdata Lettland
መለጠፊያ:Country data ማልታ	Mall:Landsdata Malta
መለጠፊያ:Country data ሞናኮ	Mall:Landsdata Monaco
መለጠፊያ:Country data ዴንማርክ	Mall:Landsdata Danmark
መለጠፊያ:Country data አይስላንድ	Mall:Landsdata Island
መለጠፊያ:Country data ፖላንድ	Mall:Landsdata Polen
መለጠፊያ:Country data ቦስኒያና ሄርጸጎቪና	Mall:Landsdata Bosnien och Hercegovina
መለጠፊያ:Country data ጋያና	Mall:Landsdata Guyana
መደብ:User fr-1	Kategori:Användare fr-1
መለጠፊያ:Country data ኖርዌይ	Mall:Landsdata Norge
መለጠፊያ:Country data ደቡብ አፍሪካ	Mall:Landsdata Sydafrika
መለጠፊያ:Country data ኡራጓይ	Mall:Landsdata Uruguay
መለጠፊያ:Image label	Mall:Image label
መለጠፊያ:Country data ሜክሲኮ	Mall:Landsdata Mexiko
መለጠፊያ:Country data ግሪክ	Mall:Landsdata Grekland
መለጠፊያ:Country data ሉክሰምበርግ	Mall:Landsdata Luxemburg
መለጠፊያ:Country data ሳዑዲ አረቢያ	Mall:Landsdata Saudiarabien
መለጠፊያ:Country data ባሃማስ	Mall:Landsdata Bahamas
መለጠፊያ:Location map marker	Mall:Kartposition markör
መለጠፊያ:Country data ክሮኤሽያ	Mall:Landsdata Kroatien
መለጠፊያ:Country data የተባበሩት የዓረብ ግዛቶች	Mall:Landsdata Förenade Arabemiraten
መለጠፊያ:Country data ሞሮኮ	Mall:Landsdata Marocko
መለጠፊያ:Country data ሰርቢያ	Mall:Landsdata Serbien
መለጠፊያ:Country data አውስትራሊያ	Mall:Landsdata Australien
መለጠፊያ:የሀገር መረጃ	Mall:Landsfakta
መለጠፊያ:Country data ላውስ	Mall:Landsdata Laos
መለጠፊያ:Country data አውስትሪያ	Mall:Landsdata Österrike
መለጠፊያ:Country data ኔፓል	Mall:Landsdata Nepal
መለጠፊያ:Country data ፊንላንድ	Mall:Landsdata Finland
መለጠፊያ:Country data ግብፅ	Mall:Landsdata Egypten
መለጠፊያ:Country data ሊትዌኒያ	Mall:Landsdata Litauen
መለጠፊያ:Country data ጃፓን	Mall:Landsdata Japan
መለጠፊያ:Cite journal	Mall:Tidskriftsref
መለጠፊያ:Country data ቼኮስሎቫኪያ	Mall:Landsdata Tjeckoslovakien
መለጠፊያ:Cite news	Mall:Tidningsref
መለጠፊያ:Country data ቬት ናም	Mall:Landsdata Vietnam
መለጠፊያ:ምርጥ ፅሑፍ	Mall:Utmärkt
መለጠፊያ:Country data ሊቢያ	Mall:Landsdata Libyen
መለጠፊያ:Country data ሩሲያ	Mall:Landsdata Ryssland
መደብ:User en-4	Kategori:Användare en-4
መደብ:User en	Kategori:Användare en
መደብ:User zh	Kategori:Användare zh
መደብ:User zh-N	Kategori:Användare zh-N
መደብ:User en-2	Kategori:Användare en-2
መለጠፊያ:Infobox	Mall:Faktamall
መለጠፊያ:User zh	Mall:Användare zh
መለጠፊያ:Protected title	Mall:Skyddad sida
መለጠፊያ:Template other	Mall:Mall annan
መለጠፊያ:Country data ኢጣልያ	Mall:Landsdata Italien
መለጠፊያ:Country data	Mall:Landsdata
መለጠፊያ:User ru-4	Mall:Användare ru-4
ሀማርቢ አይ.ኤፍ.	Hammarby IF
መለጠፊያ:Coor URL	Mall:Coor URL
መደብ:ሃሪ ፖተር	Kategori:Harry Potter
መለጠፊያ:User nl-1	Mall:Användare nl-1
መደብ:የሮሜ ሰዎች	Kategori:Romare
መለጠፊያ:Country data ስዊድን	Mall:Landsdata Sverige
መደብ:የሕንድ ፊልሞች	Kategori:Indiska filmer
መደብ:ተራሮች	Kategori:Berg
መለጠፊያ:User ru	Mall:Användare ru
መደብ:መሪዎች	Kategori:Politiker
መለጠፊያ:Country data ኮስታ ሪካ	Mall:Landsdata Costa Rica
መለጠፊያ:Country data ሶቪዬት ሕብረት	Mall:Landsdata Sovjetunionen
መለጠፊያ:Country data ህንድ	Mall:Landsdata Indien
መለጠፊያ:Country data አልጄሪያ	Mall:Landsdata Algeriet
መለጠፊያ:Country data ቬነዝዌላ	Mall:Landsdata Venezuela
መለጠፊያ:Country data አንዶራ	Mall:Landsdata Andorra
መለጠፊያ:Country data አንጎላ	Mall:Landsdata Angola
መለጠፊያ:Country data ቦትስዋና	Mall:Landsdata Botswana
መለጠፊያ:Country data ፖርቱጋል	Mall:Landsdata Portugal
መደብ:ሰዎች ነክ መዋቅሮች	Kategori:Personstubbar
መለጠፊያ:Country data ቫቲካን ከተማ	Mall:Landsdata Vatikanstaten
መለጠፊያ:Country data ቻይና	Mall:Landsdata Kina
መለጠፊያ:Country data እንግሊዝ	Mall:Landsdata Kungariket England
መለጠፊያ:Country data ቱርክ	Mall:Landsdata Turkiet
መደብ:ጸሓፊዎች	Kategori:Författare
መለጠፊያ:Country data ቆጵሮስ	Mall:Landsdata Cypern
መለጠፊያ:Country data ስዊዘርላንድ	Mall:Landsdata Schweiz
መለጠፊያ:Country data ፊሊፒንስ	Mall:Landsdata Filippinerna
መለጠፊያ:Country data ቤላሩስ	Mall:Landsdata Vitryssland
መለጠፊያ:Country data ማሌዥያ	Mall:Landsdata Malaysia
መለጠፊያ:Country data አርሜኒያ	Mall:Landsdata Armenien
መለጠፊያ:Country data ዚምባብዌ	Mall:Landsdata Zimbabwe
መለጠፊያ:Country data ካዛክስታን	Mall:Landsdata Kazakstan
መለጠፊያ:Country data ቺሌ	Mall:Landsdata Chile
መለጠፊያ:Country data ስሎቪኒያ	Mall:Landsdata Slovenien
መለጠፊያ:Country data ሊባኖስ	Mall:Landsdata Libanon
መለጠፊያ:Country data ሰሜን ቆጵሮስ	Mall:Landsdata Nordcypern
መደብ:ናይሎ ሳህራዊ ቋንቋዎች	Kategori:Nilo-sahariska språk
መለጠፊያ:User nl	Mall:Användare nl-N
መለጠፊያ:Image label end	Mall:Image label end
መለጠፊያ:Country data አውስትሪያ ሀንጋሪ	Mall:Landsdata Österrike-Ungern
መለጠፊያ:Location map አሜሪካ	Mall:Kartposition USA
መለጠፊያ:EBS	Mall:Nödstopp för robot
መለጠፊያ:User pl-1	Mall:Användare pl-1
መለጠፊያ:User fr-3	Mall:Användare fr-3
መደብ:ሥዕል	Kategori:Målningar
መለጠፊያ:User lt	Mall:Användare lt
መለጠፊያ:User nds-1	Mall:Användare nds-1
መደብ:User ja-N	Kategori:Användare ja-N
መለጠፊያ:Country data ምዕራብ ጀርመን	Mall:Landsdata Västtyskland
መደብ:Essays	Kategori:Essäer
መለጠፊያ:መንታ	Mall:Förgrening
መለጠፊያ:Country data ናዚ ጀርመን	Mall:Landsdata Nazityskland
መለጠፊያ:Country data የጀርመን መንግሥት	Mall:Landsdata Kejsardömet Tyskland
መለጠፊያ:User no	Mall:Användare no
መለጠፊያ:Country data ኳታር	Mall:Landsdata Qatar
መለጠፊያ:Country data እስራኤል	Mall:Landsdata Israel
መለጠፊያ:Country data ዩክሬን	Mall:Landsdata Ukraina
መለጠፊያ:Country data ኮሎምቢያ	Mall:Landsdata Colombia
መለጠፊያ:Country data ጋና	Mall:Landsdata Ghana
መለጠፊያ:Country data ሮማንያ	Mall:Landsdata Rumänien
መለጠፊያ:Country data ደቡብ ኮርያ	Mall:Landsdata Sydkorea
መለጠፊያ:InterWiki	Mall:Interwiki
መለጠፊያ:User lv	Mall:Användare lv
መደብ:የእግር ኳስ ተጫዋቾች	Kategori:Fotbollsspelare efter nationalitet
መደብ:User az	Kategori:Användare az
መደብ:User sk	Kategori:Användare sk
መደብ:User eo	Kategori:Användare eo
መደብ:User et	Kategori:Användare et
መደብ:User fr	Kategori:Användare fr
መደብ:User ja	Kategori:Användare ja
መደብ:User la	Kategori:Användare la
መደብ:User lt	Kategori:Användare lt
መደብ:User new	Kategori:Användare new
መደብ:User oc	Kategori:Användare oc
መደብ:User pt	Kategori:Användare pt
መደብ:User sv	Kategori:Användare sv
መደብ:User th	Kategori:Användare th
መደብ:User cs-3	Kategori:Användare cs-3
መደብ:User fr-3	Kategori:Användare fr-3
መደብ:User ja-3	Kategori:Användare ja-3
መደብ:User tr-3	Kategori:Användare tr-3
መደብ:User da-1	Kategori:Användare da-1
መደብ:User et-1	Kategori:Användare et-1
መደብ:User nl-1	Kategori:Användare nl-1
መደብ:User pl-1	Kategori:Användare pl-1
መደብ:User tr-1	Kategori:Användare tr-1
መደብ:User ar-1	Kategori:Användare ar-1
መደብ:User da-2	Kategori:Användare da-2
መደብ:User fr-2	Kategori:Användare fr-2
መደብ:User la-2	Kategori:Användare la-2
መደብ:User nl-2	Kategori:Användare nl-2
መደብ:User sv-2	Kategori:Användare sv-2
መደብ:User cs-N	Kategori:Användare cs-N
መደብ:User ko-N	Kategori:Användare ko-N
መደብ:User fr-N	Kategori:Användare fr-N
መደብ:User it-N	Kategori:Användare it-N
መደብ:User lv-N	Kategori:Användare lv-N
መደብ:User lt-N	Kategori:Användare lt-N
መደብ:User nl-N	Kategori:Användare nl-N
መደብ:User no-N	Kategori:Användare no-N
መደብ:User ru-N	Kategori:Användare ru-N
መደብ:የኢትዮጵያ ታሪካዊ ክፍሎች	Kategori:Etiopiens provinser
መደብ:Sweden location map templates	Kategori:Geobox locator Sverige
መደብ:User af	Kategori:Användare af
መደብ:User af-1	Kategori:Användare af-1
መደብ:User am	Kategori:Användare am
መደብ:User am-1	Kategori:Användare am-1
መደብ:User ar	Kategori:Användare ar
መደብ:User az-N	Kategori:Användare az-N
መደብ:User ca	Kategori:Användare ca
መደብ:User ca-1	Kategori:Användare ca-1
መደብ:User cs	Kategori:Användare cs
መደብ:User da	Kategori:Användare da
መደብ:User sk-N	Kategori:Användare sk-N
መደብ:User de	Kategori:Användare de
መደብ:User de-2	Kategori:Användare de-2
መደብ:User de-3	Kategori:Användare de-3
መደብ:User de-4	Kategori:Användare de-4
መደብ:User de-N	Kategori:Användare de-N
መደብ:User el	Kategori:Användare el
መደብ:User el-1	Kategori:Användare el-1
መደብ:User el-N	Kategori:Användare el-N
መደብ:User en-0	Kategori:Användare en-0
መደብ:User en-3	Kategori:Användare en-3
መደብ:User en-N	Kategori:Användare en-N
መደብ:User eo-1	Kategori:Användare eo-1
መደብ:User eo-2	Kategori:Användare eo-2
መደብ:User eo-3	Kategori:Användare eo-3
መደብ:User eo-N	Kategori:Användare eo-N
መደብ:User es	Kategori:Användare es
መደብ:User es-1	Kategori:Användare es-1
መደብ:User es-2	Kategori:Användare es-2
መደብ:User es-3	Kategori:Användare es-3
መደብ:User es-4	Kategori:Användare es-4
መደብ:User es-N	Kategori:Användare es-N
መደብ:User fa	Kategori:Användare fa
መደብ:User fa-N	Kategori:Användare fa-N
መደብ:User fi	Kategori:Användare fi
መደብ:User fi-N	Kategori:Användare fi-N
መደብ:User grc	Kategori:Användare grc
መደብ:User grc-1	Kategori:Användare grc-1
መደብ:User he	Kategori:Användare he
መደብ:User he-N	Kategori:Användare he-N
መደብ:User pl-N	Kategori:Användare pl-N
መደብ:User pt-1	Kategori:Användare pt-1
መደብ:User ka-1	Kategori:Användare ka-1
መለጠፊያ:User am-1	Mall:Användare am-1
መለጠፊያ:Country data ጀርመን	Mall:Landsdata Tyskland
መለጠፊያ:Country data ዩናይትድ ኪንግደም	Mall:Landsdata Storbritannien
መለጠፊያ:Cite encyclopedia	Mall:Cite encyclopedia
መለጠፊያ:Country data ስኮትላንድ	Mall:Landsdata Skottland
መደብ:የኢትዮጵያ ባልትና	Kategori:Mat och dryck i Etiopien
መደብ:User it	Kategori:Användare it
መደብ:User it-1	Kategori:Användare it-1
መደብ:User ja-1	Kategori:Användare ja-1
መደብ:User ka	Kategori:Användare ka
መደብ:User ko	Kategori:Användare ko
መደብ:User ko-1	Kategori:Användare ko-1
መደብ:User ksh	Kategori:Användare ksh
መደብ:User ksh-N	Kategori:Användare ksh-N
መደብ:User la-1	Kategori:Användare la-1
መደብ:User ru-1	Kategori:Användare ru-1
ውክፔዲያ:ልሳናት	Wikipedia:Babel
መለጠፊያ:በአፍሪካ ውስጥ የሚገኙ አገሮች	Mall:Afrikanska unionen
ቅማል	Djurlöss
መደብ:የሆላንድ እግር ኳስ ተጫዋቾች	Kategori:Nederländska fotbollsspelare
መደብ:የፖላንድ ሰዎች	Kategori:Polacker
መደብ:የእንግሊዝ ሰዎች	Kategori:Engelsmän
መደብ:User lv	Kategori:Användare lv
መደብ:እንግሊዝ	Kategori:England
መደብ:User nds	Kategori:Användare nds
መደብ:User nds-1	Kategori:Användare nds-1
የፎሪየር ሽግግር	Fouriertransform
መደብ:የእንግሊዝ ጸሓፊዎች	Kategori:Engelska författare
መለጠፊያ:Country data ብራዚል	Mall:Landsdata Brasilien
መለጠፊያ:Country data ሀንጋሪ	Mall:Landsdata Ungern
መደብ:የአፍሪካ አገራት	Kategori:Afrikas länder
መለጠፊያ:User ko-1	Mall:Användare ko-1
መለጠፊያ:User ru-2	Mall:Användare ru-2
መደብ:User pt-N	Kategori:Användare pt-N
መደብ:User ru	Kategori:Användare ru
መደብ:User ru-2	Kategori:Användare ru-2
መደብ:User ru-3	Kategori:Användare ru-3
መደብ:User ru-4	Kategori:Användare ru-4
መደብ:User sv-1	Kategori:Användare sv-1
መደብ:User sv-N	Kategori:Användare sv-N
መደብ:User th-N	Kategori:Användare th-N
መደብ:User tr	Kategori:Användare tr
መደብ:User tr-N	Kategori:Användare tr-N
መደብ:User uk-1	Kategori:Användare uk-1
መደብ:User vi	Kategori:Användare vi
መደብ:User vi-1	Kategori:Användare vi-1
መደብ:User vi-N	Kategori:Användare vi-N
መለጠፊያ:Lang	Mall:Lang
መደብ:የአሜሪካ ሰዓሊዎች	Kategori:Amerikanska målare
መደብ:ሠዓሊ	Kategori:Målare
መደብ:አሪዞና	Kategori:Arizona
መለጠፊያ:መዋቅር-ሃይማኖት	Mall:Religionsstub
መለጠፊያ:IUCN2006	Mall:IUCN2006
መደብ:የኢትዮጵያ ወንዞች	Kategori:Vattendrag i Etiopien
መደብ:የአውሮፓ ሰዎች	Kategori:Personer i Europa
መደብ:አንጎላ	Kategori:Angola
መደብ:ኤርትራ	Kategori:Eritrea
መደብ:ላይቤሪያ	Kategori:Liberia
መደብ:ሊቢያ	Kategori:Libyen
መደብ:ፆታ	Kategori:Genus
መለጠፊያ:ውሕደት	Mall:Slå ihop
መለጠፊያ:Citation	Mall:Citation
መደብ:ገንዘብ	Kategori:Valutor
መለጠፊያ:የቋንቋ መረጃ/ቤተሰብ-ቀለም	Mall:Språk/familj-färg
መደብ:ወንዞች	Kategori:Vattendrag
መለጠፊያ:User hy	Mall:Användare hy
መለጠፊያ:User ko	Mall:Användare ko
መለጠፊያ:User la-2	Mall:Användare la-2
መለጠፊያ:User pt	Mall:Användare pt
መለጠፊያ:User ru-1	Mall:Användare ru-1
መለጠፊያ:User uk-1	Mall:Användare uk-1
መለጠፊያ:Country data ዩጎዝላቪያ	Mall:Landsdata Jugoslavien
መደብ:የግሪክ ሰዎች	Kategori:Greker
መደብ:የኢትዮጵያ ሰዎች	Kategori:Etiopier
መለጠፊያ:Country data ኮሶቮ	Mall:Landsdata Kosovo
መደብ:የአርጀንቲና እግር ኳስ ተጫዋቾች	Kategori:Argentinska fotbollsspelare
መደብ:የብራዚል እግር ኳስ ተጫዋቾች	Kategori:Brasilianska fotbollsspelare
መለጠፊያ:Country data ሞሪታንያ	Mall:Landsdata Mauretanien
መደብ:User nl	Kategori:Användare nl
መደብ:User no-2	Kategori:Användare no-2
መደብ:User no	Kategori:Användare no
መደብ:User zh-1	Kategori:Användare zh-1
መደብ:User zh-2	Kategori:Användare zh-2
መደብ:አርመኒያ	Kategori:Armenien
መደብ:ሥነ ጥምረት	Kategori:Kombinatorik
መደብ:ፈረንሳዊ ሠዓሊ	Kategori:Franska målare
መደብ:የአሜሪካ መሪዎች	Kategori:Amerikanska politiker
መደብ:የስኮትላንድ ሰዎች	Kategori:Skottar
መደብ:የፈረንሣይ መሪዎች	Kategori:Franska politiker
መደብ:የጣልያን ሰዎች	Kategori:Italienska filosofer
መደብ:የኢትዮጵያ እግር ኳስ ተጫዋቾች	Kategori:Etiopiska fotbollsspelare
መደብ:ኡራጓያዊ እግር ኳስ ተጫዋቾች	Kategori:Uruguayanska fotbollsspelare
መደብ:ህንዳዊ-አውሮፓዊ ቋንቋዎች	Kategori:Indoeuropeiska språk
መደብ:የፈረንሣይ እግር ኳስ ተጫዋቾች	Kategori:Franska fotbollsspelare
መደብ:ትሪጎኖሜትሪ	Kategori:Trigonometri
መደብ:ሥነ ስብስብ	Kategori:Mängdteori
መደብ:የአውሮፕላን ማረፊያዎች	Kategori:Flygplatser
መደብ:የፖላንድ ሳይንቲስቶች	Kategori:Polska forskare
መደብ:ሳይንቲስቶች	Kategori:Forskare
መደብ:መልክዐምድር ነክ መዋቅሮች	Kategori:Geografistubbar
መደብ:የኢትዮጵያ መልክዐ ምድር	Kategori:Etiopiens geografi
መደብ:የአሜሪካ ዘፋኞች	Kategori:Amerikanska sångare
መደብ:ጃማይካ	Kategori:Jamaica
መደብ:የደቡብ አፍሪካ እግር ኳስ ተጫዋቾች	Kategori:Sydafrikanska fotbollsspelare
መደብ:ሜክሲካዊ እግር ኳስ ተጫዋቾች	Kategori:Mexikanska fotbollsspelare
መደብ:ታሪክ ነክ መዋቅሮች	Kategori:Historiestubbar
መደብ:ሃይማኖት ነክ መዋቅሮች	Kategori:Religionsstubbar
መለጠፊያ:Country data ዌልስ	Mall:Landsdata Wales
መለጠፊያ:Country data ፓፑዋ ኒው ጊኒ	Mall:Landsdata Papua Nya Guinea
መደብ:የፈረንሣይ ፕሬዚዳንት	Kategori:Frankrikes presidenter
መደብ:ኡሩጓይ	Kategori:Uruguay
መደብ:ፍራፍሬ	Kategori:Frukter
መደብ:ፓርቲዎች	Kategori:Politiska partier
መደብ:የሰው ልጅ ጥናት	Kategori:Antropologi
መደብ:ያሁ	Kategori:Yahoo!
መደብ:የአሜሪካ የጥበብ ሰዎች	Kategori:Amerikanska konstnärer
መደብ:የዱር አራዊት	Kategori:Djur
መደብ:ስፖርት ነክ መዋቅሮች	Kategori:Sportstubbar
መደብ:የሙዚቃ መሣሪያዎች	Kategori:Musikinstrument
መለጠፊያ:MedalCompetition	Mall:MedaljTävling
መደብ:አልባሳት	Kategori:Kläder
መደብ:ዋና ከተሞች	Kategori:Huvudstäder
መደብ:ስሜን አፍሪቃ	Kategori:Nordafrika
መደብ:ምሥራቅ አፍሪቃ	Kategori:Östafrika
መደብ:ሥነ ቅርስ	Kategori:Arkeologi
መደብ:User pl	Kategori:Användare pl
መደብ:ሮማንስ ቋንቋዎች	Kategori:Romanska språk
መደብ:ቤተሠብ	Kategori:Familjeliv
መደብ:ግራፍ	Kategori:Grafteori
መደብ:ስሜን አሜሪካ	Kategori:Nordamerika
መደብ:ተከታታይ ፊልሞች	Kategori:Filmserier
ካሮት	Morot
መደብ:የኢትዮጵያ ከተሞች	Kategori:Orter i Etiopien
መደብ:የአውስትራልያ ከተሞች	Kategori:Städer i Australien
መደብ:የጣልያን ከተሞች	Kategori:Orter i Italien
መደብ:የኢትዮጵያ ተራሮች	Kategori:Berg i Etiopien
መደብ:ጋብቻ	Kategori:Äktenskap
መደብ:ስኮትላንድ	Kategori:Skottland
መደብ:የኢትዮጵያ ቋንቋዎች	Kategori:Språk i Etiopien
መለጠፊያ:Country data የጣሊያን መንግሥት	Mall:Landsdata Kungariket Italien
መደብ:የኢትዮጵያ ጸሓፊዎች	Kategori:Etiopiska författare
መለጠፊያ:Decadebox	Mall:Årtal decennium
መደብ:ቋንቋ ነክ መዋቅሮች	Kategori:Språkstubbar
መደብ:ጥናታዊ ፊልሞች	Kategori:Dokumentärfilmer
መለጠፊያ:Country data እስፓንያ	Mall:Landsdata Spanien
መለጠፊያ:Country data ካናዳ	Mall:Landsdata Kanada
መለጠፊያ:Country data የዩጎዝላቪያ መንግሥት	Mall:Landsdata Kungariket Jugoslavien
መለጠፊያ:Country data ማላዊ	Mall:Landsdata Malawi
መለጠፊያ:Country data ሞሪሽየስ	Mall:Landsdata Mauritius
መለጠፊያ:Country data ሞንጎልያ	Mall:Landsdata Mongoliet
መለጠፊያ:Country data ሩዋንዳ	Mall:Landsdata Rwanda
መለጠፊያ:Country data ሲንጋፖር	Mall:Landsdata Singapore
መደብ:ሳይንስ ነክ መዋቅሮች	Kategori:Vetenskapsstubbar
በር:ሒሳብ	Portal:Matematik
ትሮያኒ፣ ማሶቪያ	Trojany
አስራ ሁለቱ መንገዶች	Tolvfaldiga vägen
ጥገኛ አምክንዮ	Implikation
መደብ:እንግሊዝኛ	Kategori:Engelska
መለጠፊያ:User vi-1	Mall:Användare vi-1
መደብ:ትምህርት ነክ መዋቅሮች	Kategori:Utbildningsstubbar
መደብ:የኢትዮጵያ መሪዎች	Kategori:Etiopiska politiker
መደብ:ፊፋ የዓለም ዋንጫ	Kategori:Världsmästerskapet i fotboll
መደብ:ጀርመናዊ ቋንቋዎች	Kategori:Germanska språk
መደብ:የኢትዮጵያ ሐይቆች	Kategori:Insjöar i Etiopien
መለጠፊያ:ያዳምጡ	Mall:Lyssna
መደብ:ሴማዊ ቋንቋዎች	Kategori:Semitiska språk
መደብ:የመድኃኒት እጽዋት	Kategori:Medicinalväxter
መደብ:ኬልቲክ ቋንቋዎች	Kategori:Keltiska språk
መደብ:ኩሺቲክ ቋንቋዎች	Kategori:Kushitiska språk
መለጠፊያ:Image label begin	Mall:Image label begin
መደብ:የአንጎላ ፕሬዝዳንቶች	Kategori:Angolas presidenter
መደብ:User en-1	Kategori:Användare en-1
