Aprika	Afrika
Kategorya:Kosmolohiya	Kategori:Kosmologi
Padron:Lang-el	Mall:Lang-el
Padron:FJI	Mall:FIJ
Padron:SAU	Mall:SAU
Kategorya:Stub (Basketbol)	Kategori:Basketstubbar
Kategorya:Mga Katalan	Kategori:Katalaner
Padron:Userpage	Mall:Wikipediaanvändare
Padron:CYM	Mall:CYM
Kategorya:Mga Malayo	Kategori:Malaysier
Padron:Lang-my	Mall:Lang-my
Kategorya:Mga lungsod sa Bayern	Kategori:Orter i Bayern
Padron:Infobox Artist	Mall:Infobox konstnär
Padron:Hiero	Mall:Hiero
Padron:SWE	Mall:SWE
Padron:Note label	Mall:Note label
Kategorya:Anatomiya ng halaman	Kategori:Växtanatomi
Kategorya:Mga ibong inaalagaan para sa karne at itlog	Kategori:Fjäderfä
Padron:Infobox album	Mall:Album infobox
Padron:Infobox military person	Mall:Faktaruta militärperson
Padron:Basketball kit	Mall:Basketkit
Kategorya:Mga anyong tubig	Kategori:Vattenansamlingar
Padron:Chess notation	Mall:Algebraisk schacknotation
Kategorya:Mga bayan at lungsod ng Emilia-Romagna	Kategori:Orter i Emilia-Romagna
Padron:Linawin	Mall:Förtydliga
Padron:Walang-sanggunian	Mall:Källor
Indigo (kulay)	Indigo (färg)
Cobra (paglilinaw)	Cobra
Kategorya:Mga paliparan sa Biyetnam	Kategori:Flygplatser i Vietnam
Malaking isaw	Colon (anatomi)
Kategorya:Mga kompanya	Kategori:Företag
Kategorya:Etika	Kategori:Etik
Kategorya:Mga musiko mula sa Hapon	Kategori:Japanska musiker
Padron:Emergency-bot-shutoff	Mall:Nödstopp för robot
Kategorya:Heograpiya ng Alemanya	Kategori:Tysklands geografi
Kategorya:Mga panalanging Kristiyano	Kategori:Kristna böner
Padron:Image label small	Mall:Image label small
Kategorya:Heograpiya ng Canada	Kategori:Kanadas geografi
Kategorya:Brassicaceae	Kategori:Brassicaceae
Padron:Iaaf name	Mall:IAAF-namn
Padron:Nihongo	Mall:Nihongo
Padron:User fr-3	Mall:Användare fr-3
Padron:Infobox military unit	Mall:Militär enhet
Padron:Imdb name	Mall:IMDb-namn
Padron:Ar icon	Mall:Ar ikon
Kategorya:Dibuho	Kategori:Målningar
Kategorya:Pagluluto	Kategori:Matlagning
Araw ng Kalayaan	Filippinernas självständighetsdag
Padron:ABW	Mall:ABW
Kategorya:Tunisia	Kategori:Tunisien
Padron:Th icon	Mall:Th ikon
Padron:Vgrelease	Mall:Datorspelssläpp
Padron:Infobox stadium	Mall:Arena
Padron:JPN	Mall:JPN
Padron:Mga Emperador ng Roma	Mall:Romerska kejsare
Padron:Infobox militant organization	Mall:Infobox militant organization
Padron:Silver medal	Mall:Silvermedalj
Padron:Bronze medal	Mall:Bronsmedalj
Padron:SOM	Mall:SOM
Padron:VAT	Mall:VAT
Padron:SWZ	Mall:SWZ
Padron:Infobox spacecraft	Mall:Rymdsond
Kategorya:Mga bayan at lungsod ng Veneto	Kategori:Orter i Veneto
Padron:PAK	Mall:PAK
Padron:Gold medal	Mall:Guldmedalj
Padron:Infobox Tennis biography	Mall:Tennisspelare
Padron:Infobox official post	Mall:Politisk befattning
Kategorya:Mga lungsod ng Hapon	Kategori:Orter i Japan
Kategorya:Mga subdibisyon ayon sa bansa	Kategori:Administrativa indelningar av länder
Kategorya:Lycopodiophyta	Kategori:Lycopodiophyta
Padron:Infobox artwork	Mall:Konstverk
Padron:Politics box	Mall:Politics box
Padron:ISL	Mall:ISL
Padron:S-par	Mall:Successionsbox parlament
Kategorya:Mga prinsesa mula sa Espanya	Kategori:Spanska prinsessor
Padron:MUS	Mall:MRI
Padron:NCL	Mall:NCL
Padron:GNB	Mall:GNB
Padron:ERI	Mall:ERI
Padron:MRT	Mall:MTN
Padron:GAB	Mall:GAB
Padron:IRN	Mall:IRN
Padron:MLI	Mall:MLI
Padron:JOR	Mall:JOR
Padron:TKL	Mall:TKL
Padron:NIU	Mall:NIU
Padron:NAM	Mall:NAM
Padron:MHL	Mall:MHL
Padron:Taludtod ng Bibliya	Mall:Bibelvers
Padron:COK	Mall:COK
Padron:DOM	Mall:DOM
Padron:CAF	Mall:CAF
Padron:MKD	Mall:MKD
Padron:COM	Mall:COM
Pugo (mga ibon)	Vaktlar
Padron:COG	Mall:COG
Padron:SMR	Mall:SMR
Padron:MTQ	Mall:MTQ
Padron:MOZ	Mall:MOZ
Padron:SUR	Mall:SUR
Padron:GUY	Mall:GUY
Padron:ETH	Mall:ETH
Padron:HKG	Mall:HKG
Padron:NGA	Mall:NGA
Padron:FSM	Mall:FSM
Padron:SRB	Mall:SRB
Kategorya:Heograpiya ng Pilipinas	Kategori:Filippinernas geografi
Padron:KIR	Mall:KIR
Padron:NIC	Mall:NIC
Padron:Springer	Mall:Springer
Padron:MNP	Mall:MNP
Padron:BFA	Mall:BFA
Padron:PRY	Mall:PRY
Padron:ECU	Mall:ECU
Padron:MDV	Mall:MDV
Padron:TLS	Mall:TLS
Padron:LCA	Mall:LCA
Padron:SLE	Mall:SLE
Padron:MAC	Mall:MAC
Padron:User en-5	Mall:Användare en-5
Padron:Araw ng linggo	Mall:Veckodagar
Kategorya:Esoterismo	Kategori:Esoterism
Kategorya:Mga blog	Kategori:Bloggar
Kategorya:Digmaang Malamig	Kategori:Kalla kriget
Kategorya:Puerto Rico	Kategori:Puerto Rico
Upanishad	Upanishaderna
Kategorya:User ja-N	Kategori:Användare ja-N
Kategorya:User namespace templates	Kategori:Användarmallar
Kategorya:Mga sustansiyang kimikal	Kategori:Kemiska substanser
Kategorya:Sharia	Kategori:Islamisk rättslära
Kategorya:Abuso ng karapatang pantao	Kategori:Brott mot mänskliga rättigheter
Kategorya:Mga taon sa agham	Kategori:Vetenskapsår
Kategorya:Mga pelikula ayon sa wika	Kategori:Filmer efter språk
Kategorya:Mga bayan at lungsod sa Estados Unidos	Kategori:Orter i USA
Padron:Ref-ca	Mall:Ca ikon
Kategorya:Mga banda mula sa Inglatera	Kategori:Engelska musikgrupper
Padron:Country data Kanlurang Alemanya	Mall:Landsdata Västtyskland
Padron:Lang-ru	Mall:Lang-ru
Padron:Country data Silangang Alemanya	Mall:Landsdata Östtyskland
Kategorya:Ipinanganak noong 1903	Kategori:Födda 1903
Kategorya:Ipinanganak noong 1925	Kategori:Födda 1925
Kategorya:Ipinanganak noong 1936	Kategori:Födda 1936
Kategorya:Ipinanganak noong 1916	Kategori:Födda 1916
Kategorya:Ipinanganak noong 1910	Kategori:Födda 1910
Kategorya:Ipinanganak noong 1939	Kategori:Födda 1939
Kategorya:Wikipedia images	Kategori:Bilder
Padron:SWI	Mall:CHE
Kategorya:Poaceae	Kategori:Poaceae
Kategorya:Ekolohismo	Kategori:Ekologism
Kategorya:Sanaysay	Kategori:Essäer
Padron:Infobox Saint	Mall:Infobox helgon
Kategorya:Mga nars	Kategori:Sjuksköterskor
Kategorya:Video game templates	Kategori:Datorspelsmallar
Padron:Hidden end	Mall:Hidden end
Padron:Paglilinaw	Mall:Förgrening
Kategorya:1962	Kategori:1962
Padron:Microsoft	Mall:Microsoft
Kategorya:Sasakyan Militar	Kategori:Militära fordon
Kategorya:Mga tao mula sa Berlin	Kategori:Personer från Berlin
Kategorya:Mga prosesong pangkimika	Kategori:Kemiska processer
Jane Oineza	Jane Oineza
Padron:Country data Hong Kong	Mall:Landsdata Hongkong
Padron:Hindi	Mall:Ej utfört
Kategorya:Mga lungsod ng Indonesya	Kategori:Orter i Indonesien
Padron:Infobox play	Mall:Infobox skådespel
Padron:Y	Mall:J
Padron:Category diffuse	Mall:Storkategori
Padron:Ref-uk	Mall:Uk ikon
Kategorya:Infobox templates	Kategori:Faktamallar
Kategorya:Paggamot	Kategori:Sjukvårdsbehandlingar
Kategorya:Pagpapalaglag	Kategori:Abort
Kategorya:Likas na gas	Kategori:Naturgas
Kategorya:Mga bayan at lungsod sa British Columbia	Kategori:Orter i British Columbia
Kategorya:Mga bayan at lungsod sa Israel	Kategori:Orter i Israel
Kategorya:Gitnang Silangan	Kategori:Mellanöstern
Padron:Country data Nazi Germany	Mall:Landsdata Nazityskland
Padron:Doi	Mall:DOI
Padron:Country data German Empire	Mall:Landsdata Kejsardömet Tyskland
Kategorya:Potograpiya	Kategori:Fotografi
Kategorya:Pahayagan	Kategori:Tidningar
Kategorya:Mga musiko mula sa India	Kategori:Indiska musiker
Kategorya:Kasaysayan ng Persia	Kategori:Persien
Kategorya:Alemanyang Nazi	Kategori:Nazityskland
Kategorya:Namatay noong 2013	Kategori:Avlidna 2013
Kategorya:Kasaysayan ng Korea	Kategori:Koreas historia
Kategorya:Politika ng Hapon	Kategori:Politik i Japan
Kategorya:Neurosikolohiya	Kategori:Neuropsykologi
Kategorya:Sasakyang panghimpapawid Militar	Kategori:Stridsflygplan
Kategorya:Ipinanganak noong 1938	Kategori:Födda 1938
Kategorya:Nazismo	Kategori:Nazism
Padron:LAO	Mall:LAO
Kategorya:Namatay noong 634	Kategori:Avlidna 634
Padron:ANT	Mall:ANT
Padron:PRT	Mall:POR
Padron:Lang-grc	Mall:Lang-grc
Padron:ASM	Mall:ASA
Padron:AUS	Mall:AUS
Padron:LVA	Mall:LAT
Padron:BVT	Mall:BVT
Padron:BD	Mall:FD
Padron:Infobox film	Mall:Filmfakta
Padron:Country data Christmas Island	Mall:Landsdata Julön
Padron:Infobox religious building	Mall:Infobox religiös byggnad
Padron:DZA	Mall:ALG
Padron:Country data Ottoman Empire	Mall:Landsdata Osmanska riket
Padron:CSK	Mall:CSK
Padron:Lang-pt	Mall:Lang-pt
Kategorya:Nakakahawang sakit	Kategori:Infektionssjukdomar
Kategorya:Angiosperms	Kategori:Angiospermae
Kategorya:Disenyo	Kategori:Design
Kategorya:Mga pamilya ng denominasyon ng Kristiyanismo	Kategori:Kristna riktningar
Padron:WAD	Mall:WAD
Padron:Infobox Philosopher	Mall:Infobox filosof
Padron:MAF	Mall:MAF
Kategorya:Passeridae	Kategori:Sparvfinkar
Padron:Lang-uk	Mall:Lang-uk
Padron:ChineseText	Mall:Kinesiska tecken
Kategorya:Teolohiya	Kategori:Teologi
Padron:KHM	Mall:KHM
Kategorya:Protestantismo	Kategori:Protestantism
Padron:Infobox organization	Mall:Organisationsfakta
Padron:MNE	Mall:MNE
Padron:NLD	Mall:NLD
Padron:GBR	Mall:GBR
Padron:CategoryTOC	Mall:KategoriTOC
Padron:TUV	Mall:TUV
Kategorya:Mga ilog sa Alemanya	Kategori:Vattendrag i Tyskland
Kategorya:Politika ng Israel	Kategori:Politik i Israel
Kategorya:Neurosiyensiya	Kategori:Neurovetenskap
Kategorya:Kultura ng Israel	Kategori:Kultur i Israel
Kategorya:Relihiyon sa Israel	Kategori:Religion i Israel
Kategorya:Monoteismo	Kategori:Monoteism
Kategorya:Mga baron	Kategori:Friherrar
Padron:Hr icon	Mall:Hr ikon
Kategorya:Pilosopiya ng relihiyon	Kategori:Religionsfilosofi
Padron:VNM	Mall:VNM
Padron:LIE	Mall:LIE
Padron:Tr icon	Mall:Tr ikon
Padron:NZL	Mall:NZL
Kategorya:Mga network ng kompyuter	Kategori:Datornätverk
Kategorya:Mga awit ni Lady Gaga	Kategori:Låtar av Lady Gaga
Padron:Find A Grave	Mall:Find A Grave
Padron:Lang-nl	Mall:Lang-nl
Kategorya:Arkitektura	Kategori:Arkitektur
Padron:Lang-id	Mall:Lang-id
Kategorya:Mga pelikula mula sa Pilipinas	Kategori:Filippinsk film
Padron:Nl	Mall:Nl ikon
Padron:KOR	Mall:KOR
Padron:Lalawigan ng Isernia	Mall:Kommuner i provinsen Isernia
Padron:Mga sistemang biyolohikal	Mall:Systema Naturae
Kategorya:Mga konduktor ng musika	Kategori:Dirigenter
Padron:User sv-2	Mall:Användare sv-2
Kategorya:Mga prosesong pambiyolohiya	Kategori:Biologiska processer
Padron:North Atlantic Treaty Organization	Mall:NATO
Kategorya:Organismo	Kategori:Organismer
Kategorya:Kasaysayan ayon sa rehiyon	Kategori:Historia efter geografiskt område
Padron:Mga Subdibisyon ng Rusya	Mall:Ryssland
Padron:Country data Qatar	Mall:Landsdata Qatar
Padron:User it-2	Mall:Användare it-2
Kategorya:Mga ekonomista mula sa Estados Unidos	Kategori:Amerikanska nationalekonomer
Padron:De icon	Mall:De ikon
Kategorya:Sistemang kardiobaskular	Kategori:Kardiovaskulära systemet
Padron:SVN	Mall:SLO
Padron:Wikang Pranses	Mall:Lang-fr
Padron:Lombardy	Mall:Provins Lombardiet
Padron:LBN	Mall:LIB
Kategorya:Mga Communi ng Sardinia	Kategori:Orter på Sardinien
Padron:Lalawigan ng Como	Mall:Kommuner i provinsen Como
Kategorya:Mga comune ng Italya	Kategori:Italiens kommuner
Padron:Abruzzo	Mall:Provins Abruzzo
Padron:FRA	Mall:FRA
Padron:Lalawigan ng Agrigento	Mall:Kommuner i provinsen Agrigento
Padron:Infobox animanga	Mall:Infobox animanga
Kategorya:Mga parmakologo	Kategori:Farmakologer
Padron:Cite press release	Mall:Pressmeddelanderef
Padron:Infobox ProvinceIT	Mall:Provinsfakta Italien
Kategorya:Musikal	Kategori:Musikteater
Padron:Infobox person	Mall:Infobox biografi
Padron:Country data Israel	Mall:Landsdata Israel
Kategorya:Mongolia	Kategori:Mongoliet
Kategorya:1953	Kategori:1953
Kategorya:Elektrikong power	Kategori:Elkraftteknik
Padron:Talaan ng mga kabiserang European batay sa rehiyon	Mall:Huvudstäder i Europa
Padron:Country data Ukraine	Mall:Landsdata Ukraina
Padron:Country data Colombia	Mall:Landsdata Colombia
Padron:Country data Ghana	Mall:Landsdata Ghana
Padron:Country data Rumanya	Mall:Landsdata Rumänien
Kategorya:Mekaniks ng pluwido	Kategori:Fluidmekanik
Padron:Country data South Korea	Mall:Landsdata Sydkorea
Kategorya:Anti-Katolisismo	Kategori:Antikatolicism
Padron:Extra musicsample	Mall:Extra musikexempel
Kategorya:Mga lungsod sa Prepektura ng Gunma	Kategori:Orter i Gunma prefektur
Kategorya:Mga lungsod ng Prepektura ng Kagoshima	Kategori:Orter i Kagoshima prefektur
Kategorya:Awiting Pamasko	Kategori:Julpsalmer
Padron:Convert	Mall:Convert
Kategorya:Sistemang panunaw	Kategori:Matsmältningssystemet
Padron:Film date	Mall:Filmdatum
Kategorya:Mga pelikula ng 1897	Kategori:Filmer 1897
Padron:Interwiki	Mall:Interwiki
Kategorya:Araling Asyano	Kategori:Orientalistik
Kategorya:Mga lansangan	Kategori:Gator
Kategorya:Ipinanganak noong 599	Kategori:Födda 599
Kategorya:Mga obispong Katoliko Romano	Kategori:Romersk-katolska biskopar
Padron:Infobox football tournament	Mall:Fotbollsevenemang
Padron:Coord	Mall:Coord
Kategorya:Mga tauhan sa Winnie-the-Pooh	Kategori:Figurer i Nalle Puh
Kategorya:Ipinanganak noong ika-20 siglo	Kategori:Födda 1900-talet
Kategorya:Ipinanganak noong ika-19 siglo	Kategori:Födda 1800-talet
Kategorya:Ipinanganak noong ika-21 siglo	Kategori:Födda 2000-talet
Kategorya:Ipinanganak noong ika-18 siglo	Kategori:Födda 1700-talet
Kategorya:Ipinanganak noong ika-17 siglo	Kategori:Födda 1600-talet
Kategorya:Ipinanganak noong ika-16 siglo	Kategori:Födda 1500-talet
Kategorya:Stub templates	Kategori:Stubbmallar
Kategorya:Ipinanganak noong 1608	Kategori:Födda 1608
Kategorya:Mga pelikula ayon sa taon	Kategori:Filmer indelade efter år
Padron:Mga Punong Ministro ng Hapon	Mall:Japans premiärministrar
Kategorya:Mga Aprikanong Amerikano	Kategori:Afroamerikaner
Kategorya:Navigational templates by country	Kategori:Navigationsrutor efter land
Kategorya:Grenada	Kategori:Grenada
Kategorya:Calabria	Kategori:Kalabrien
Kategorya:Kulturang popular	Kategori:Populärkultur
Kategorya:Galicia	Kategori:Galicien
Kategorya:Lutuing Malayo	Kategori:Mat och dryck i Malaysia
Kategorya:Mga bayan at lungsod sa Québec	Kategori:Orter i Quebec
Kategorya:Greenland	Kategori:Grönland
Kategorya:Ipinanganak noong 1717	Kategori:Födda 1717
Kategorya:Musika ng Italya	Kategori:Musik i Italien
Padron:Country data Bohemia	Mall:Landsdata Böhmen
Padron:Molise	Mall:Provins Molise
Kategorya:Interwiki link templates	Kategori:Interwikimallar
Padron:Country data Bahrain	Mall:Landsdata Bahrain
Kategorya:Namatay noong 1622	Kategori:Avlidna 1622
Padron:APEC	Mall:Apec
Kategorya:Lamiales	Kategori:Lamiales
Padron:Europa	Mall:Europa
Kategorya:Template documentation	Kategori:Malldokumentation
Kategorya:Country data templates with distinct template name	Kategori:Landsdatamallar med distinkta mallnamn
Kategorya:User yue	Kategori:Användare zh-yue
Kategorya:User mzn	Kategori:Användare mzn
Kategorya:User simple	Kategori:Användare simple
Kategorya:User az	Kategori:Användare az
Kategorya:User be	Kategori:Användare be
Kategorya:User nb-N	Kategori:Användare nb-N
Kategorya:User bs	Kategori:Användare bs
Kategorya:User zh-hans	Kategori:Användare zh-hans
Kategorya:User hr	Kategori:Användare hr
Kategorya:User sk	Kategori:Användare sk
Kategorya:User sl	Kategori:Användare sl
Kategorya:User eo	Kategori:Användare eo
Kategorya:User et	Kategori:Användare et
Kategorya:User fr	Kategori:Användare fr
Kategorya:User gl	Kategori:Användare gl
Kategorya:User hu-N	Kategori:Användare hu-N
Kategorya:User id	Kategori:Användare id
Kategorya:User ga	Kategori:Användare ga
Kategorya:User ja	Kategori:Användare ja
Kategorya:User rn	Kategori:Användare rn
Kategorya:User la	Kategori:Användare la
Kategorya:User li	Kategori:Användare li
Kategorya:User lt	Kategori:Användare lt
Kategorya:User mk	Kategori:Användare mk
Kategorya:User mg	Kategori:Användare mg
Kategorya:User mwl	Kategori:Användare mwl
Kategorya:User nn	Kategori:Användare nn
Kategorya:User oc	Kategori:Användare oc
Kategorya:User pt	Kategori:Användare pt
Kategorya:User ro	Kategori:Användare ro
Kategorya:User sh	Kategori:Användare sh
Kategorya:User scn	Kategori:Användare scn
Kategorya:User sv	Kategori:Användare sv
Kategorya:User sw	Kategori:Användare sw
Kategorya:User th	Kategori:Användare th
Kategorya:User ta	Kategori:Användare ta
Kategorya:User cs-3	Kategori:Användare cs-3
Kategorya:User et-3	Kategori:Användare et-3
Kategorya:User fr-3	Kategori:Användare fr-3
Kategorya:User it-3	Kategori:Användare it-3
Kategorya:User ja-3	Kategori:Användare ja-3
Kategorya:User li-3	Kategori:Användare li-3
Kategorya:User lt-3	Kategori:Användare lt-3
Kategorya:User pl-3	Kategori:Användare pl-3
Kategorya:User tr-3	Kategori:Användare tr-3
Kategorya:User an-1	Kategori:Användare an-1
Kategorya:User be-1	Kategori:Användare be-1
Kategorya:User cs-1	Kategori:Användare cs-1
Kategorya:User da-1	Kategori:Användare da-1
Kategorya:User sl-1	Kategori:Användare sl-1
Kategorya:User fi-1	Kategori:Användare fi-1
Kategorya:User gl-1	Kategori:Användare gl-1
Kategorya:User hi-1	Kategori:Användare hi-1
Kategorya:User jv-1	Kategori:Användare jv-1
Kategorya:User lv-1	Kategori:Användare lv-1
Kategorya:User mk-1	Kategori:Användare mk-1
Kategorya:User nl-1	Kategori:Användare nl-1
Kategorya:User oc-1	Kategori:Användare oc-1
Kategorya:User pl-1	Kategori:Användare pl-1
Kategorya:User ro-1	Kategori:Användare ro-1
Kategorya:User tr-1	Kategori:Användare tr-1
Kategorya:User ar-1	Kategori:Användare ar-1
Kategorya:User bs-4	Kategori:Användare bs-4
Kategorya:User fr-4	Kategori:Användare fr-4
Kategorya:User pl-4	Kategori:Användare pl-4
Kategorya:User scn-4	Kategori:Användare scn-4
Kategorya:User mzn-2	Kategori:Användare mzn-2
Kategorya:User be-2	Kategori:Användare be-2
Kategorya:User cs-2	Kategori:Användare cs-2
Kategorya:User da-2	Kategori:Användare da-2
Kategorya:User sk-2	Kategori:Användare sk-2
Kategorya:User fr-2	Kategori:Användare fr-2
Kategorya:User hi-2	Kategori:Användare hi-2
Kategorya:User it-2	Kategori:Användare it-2
Kategorya:User ja-2	Kategori:Användare ja-2
Kategorya:User rn-2	Kategori:Användare rn-2
Kategorya:User la-2	Kategori:Användare la-2
Kategorya:User mwl-2	Kategori:Användare mwl-2
Kategorya:User nl-2	Kategori:Användare nl-2
Kategorya:User pl-2	Kategori:Användare pl-2
Kategorya:User sh-2	Kategori:Användare sh-2
Kategorya:User sv-2	Kategori:Användare sv-2
Kategorya:User sw-2	Kategori:Användare sw-2
Kategorya:User tr-2	Kategori:Användare tr-2
Kategorya:User simple-N	Kategori:Användare simple-N
Kategorya:User ast-N	Kategori:Användare ast-N
Kategorya:User be-N	Kategori:Användare be-N
Kategorya:User bs-N	Kategori:Användare bs-N
Kategorya:User cs-N	Kategori:Användare cs-N
Kategorya:User ko-N	Kategori:Användare ko-N
Kategorya:User hr-N	Kategori:Användare hr-N
Kategorya:User sl-N	Kategori:Användare sl-N
Kategorya:User et-N	Kategori:Användare et-N
Kategorya:User fr-N	Kategori:Användare fr-N
Kategorya:User id-N	Kategori:Användare id-N
Kategorya:User is-N	Kategori:Användare is-N
Kategorya:User it-N	Kategori:Användare it-N
Kategorya:User lv-N	Kategori:Användare lv-N
Kategorya:User lt-N	Kategori:Användare lt-N
Kategorya:User lb-N	Kategori:Användare lb-N
Kategorya:User mg-N	Kategori:Användare mg-N
Kategorya:User nl-N	Kategori:Användare nl-N
Kategorya:User no-N	Kategori:Användare no-N
Kategorya:User nn-N	Kategori:Användare nn-N
Kategorya:User or-N	Kategori:Användare or-N
Kategorya:User ru-N	Kategori:Användare ru-N
Kategorya:User ta-N	Kategori:Användare ta-N
Kategorya:User ar-N	Kategori:Användare ar-N
Kategorya:Libangan	Kategori:Nöjen
Kategorya:Kabisera sa Oceania	Kategori:Oceaniens huvudstäder
Kategorya:Tauhan mula sa Sangkalawakan ng Star Wars	Kategori:Rollfigurer i Star Wars
Kategorya:PlayStation 4	Kategori:Playstation 4
Kategorya:Ekonomiyang pampolitika	Kategori:Politisk ekonomi
Kategorya:Mga boksingero mula sa Mehiko	Kategori:Mexikanska boxare
Kategorya:Mga boksingerong Pilipino	Kategori:Filippinska boxare
Kategorya:Pilohenetika	Kategori:Fylogeni
Kategorya:Mga sistema ng pagsulat	Kategori:Skrift
Kategorya:2013 sa Rusya	Kategori:2013 i Ryssland
Kategorya:Psittaciformes	Kategori:Papegojfåglar
Kategorya:Dekada 2010 ayon sa bansa	Kategori:2010-talet efter land
Kategorya:User eu-N	Kategori:Användare eu-N
Kategorya:Articles that may contain original research	Kategori:Artiklar med originalforskning
Kategorya:Mga manggagamot mula sa Rusya	Kategori:Ryska läkare
Kategorya:2013 sa Tsina	Kategori:2013 i Kina
Kategorya:Mga mang-aawit mula sa Gresya	Kategori:Grekiska sångare
Kategorya:User af	Kategori:Användare af
Kategorya:User af-1	Kategori:Användare af-1
Kategorya:User af-3	Kategori:Användare af-3
Mga Lebita	Levit
Kategorya:User als	Kategori:Användare als
Kategorya:User als-1	Kategori:Användare als-1
