Afríka	Afrika
Flokkur:Arúba	Kategori:Aruba
Flokkur:Skotvopn	Kategori:Eldvapen
Snið:Héruð í Póllandi	Mall:Polen
Flokkur:Þátttakendur í söngvakeppni evrópskra sjónvarpsstöðva	Kategori:Deltagare i Eurovision Song Contest
Flokkur:Nárú	Kategori:Nauru
Flokkur:Palá	Kategori:Palau
Flokkur:Tonga	Kategori:Tonga
Flokkur:Túvalúeyjar	Kategori:Tuvalu
Flokkur:Antígva og Barbúda	Kategori:Antigua och Barbuda
Flokkur:Suður-Ameríkulönd	Kategori:Sydamerikas länder
Flokkur:Gvæjana	Kategori:Guyana
Flokkur:Kólumbía	Kategori:Colombia
Flokkur:Kosóvó	Kategori:Kosovo
Flokkur:Drottningar Frakklands	Kategori:Frankrikes drottningar
Flokkur:Staðlar	Kategori:Standarder och konventioner
Flokkur:Fólk fætt árið 1571	Kategori:Födda 1571
Flokkur:Fólk dáið árið 182 f.Kr.	Kategori:Avlidna 182 f.Kr.
Flokkur:Húsgögn	Kategori:Möbler
Flokkur:Prótín	Kategori:Proteiner
Flokkur:Miami	Kategori:Miami
Flokkur:Frjáls stýrikerfi	Kategori:Fria operativsystem
Flokkur:Nürnberg	Kategori:Nürnberg
Flokkur:Gaukfuglar	Kategori:Cuculiformes
Flokkur:Hitakvarðar	Kategori:Temperaturenheter
Flokkur:Stofnað 1869	Kategori:Bildanden 1869
Tóbaksreykingar	Tobaksrökning
Flokkur:Hljóðfæri	Kategori:Musikinstrument
Flokkur:Stofnað 1582	Kategori:Bildanden 1582
Flokkur:Anime	Kategori:Anime
Flokkur:Arabískt stafróf	Kategori:Arabiska alfabetet
Flokkur:Hljómplötur gefnar út árið 1964	Kategori:Musikalbum 1964
Flokkur:Hljómplötur gefnar út árið 1986	Kategori:Musikalbum 1986
Flokkur:Hljómplötur gefnar út árið 1984	Kategori:Musikalbum 1984
Flokkur:Hljómplötur gefnar út árið 1991	Kategori:Musikalbum 1991
Flokkur:Hljómplötur gefnar út árið 1988	Kategori:Musikalbum 1988
Flokkur:Hljómplötur gefnar út árið 2008	Kategori:Musikalbum 2008
Flokkur:Hljómplötur gefnar út árið 1980	Kategori:Musikalbum 1980
Flokkur:Ítalskur matur	Kategori:Italienska maträtter
Flokkur:Kóreskur matur	Kategori:Mat och dryck i Korea
Flokkur:Víetnamskur matur	Kategori:Mat och dryck i Vietnam
Ginseng	Ginsengsläktet
Flokkur:Austur-Sussex	Kategori:East Sussex
Flokkur:Varmafræði	Kategori:Termodynamik
Flokkur:Egyptaland hið forna	Kategori:Forntidens Egypten
Flokkur:Þjóðgarðar	Kategori:Nationalparker
Flokkur:Veðurfræði	Kategori:Meteorologi
Flokkur:Veiðarfæri	Kategori:Fiskeredskap
Flokkur:Mið-Ameríka	Kategori:Centralamerika
Flokkur:Bandaríska Samóa	Kategori:Amerikanska Samoa
Flokkur:Hip hop	Kategori:Hiphop
Flokkur:Hong Kong	Kategori:Hongkong
Flokkur:Tölvuleikir fyrir PlayStation	Kategori:Playstation-spel
Flokkur:Xbox 360 leikir	Kategori:Xbox 360-spel
Flokkur:Wii leikir	Kategori:Wii-spel
Flokkur:Vötnin miklu	Kategori:Stora sjöarna
Flokkur:Sölt	Kategori:Salter
Flokkur:Sikiley	Kategori:Sicilien
Flokkur:Krít	Kategori:Kreta
Flokkur:Nýja-Gínea	Kategori:Nya Guinea
Flokkur:Eyjar í Karíbahafi	Kategori:Västindiens öar
Flokkur:Danskar eyjar	Kategori:Danmarks öar
Flokkur:Portúgalskar eyjar	Kategori:Portugals öar
Flokkur:Kyrrahafseyjar	Kategori:Öar i Stilla havet
Flokkur:Stíflur	Kategori:Dammar
Flokkur:Eðlisefnafræði	Kategori:Fysikalisk kemi
Flokkur:Áfengir drykkir eftir löndum	Kategori:Alkoholdrycker efter land
Flokkur:Drykkir eftir löndum	Kategori:Drycker efter land
Flokkur:Áfengir drykkir	Kategori:Alkoholdrycker
Flokkur:Greinarmerki	Kategori:Skiljetecken
Flokkur:Tréblásturshljóðfæri	Kategori:Träblåsinstrument
Flokkur:Heimilistæki	Kategori:Hushållsapparater
Flokkur:Leikjatölvur	Kategori:Spelkonsoler
Flokkur:Fatnaður	Kategori:Kläder
Flokkur:Kökur	Kategori:Tårtor
Flokkur:Sýslur á Englandi	Kategori:Englands grevskap
Flokkur:Jarðefnaeldsneyti	Kategori:Fossila bränslen
Flokkur:Eldsneyti	Kategori:Bränslen
Flokkur:Devon	Kategori:Devon
Flokkur:Hringadróttinssaga	Kategori:Sagan om ringen
Flokkur:Kynlífsleikföng	Kategori:Sexuella hjälpmedel
Flokkur:Skjaldbökur	Kategori:Sköldpaddor
Flokkur:Taekwondo	Kategori:Taekwondo
Flokkur:Líftækni	Kategori:Bioteknik
Flokkur:Upplýsingatækni	Kategori:IT
Flokkur:Rómversk goðafræði	Kategori:Romersk mytologi
Flokkur:Grísk goðafræði	Kategori:Grekisk mytologi
Flokkur:Tónlistarhátíðir	Kategori:Musikfestivaler
Flokkur:Fjallgarðar	Kategori:Bergskedjor
Flokkur:Himalajafjöll	Kategori:Himalaya
Flokkur:Fjallgarðar í Evrópu	Kategori:Bergskedjor i Europa
Flokkur:Alpafjöll	Kategori:Alperna
Flokkur:Borðtennis	Kategori:Bordtennis
Flokkur:Kjöt	Kategori:Kött
Flokkur:Ber	Kategori:Bär
Flokkur:Hafnabolti	Kategori:Baseboll
Flokkur:Bjór	Kategori:Öl
Flokkur:Lög í söngvakeppni evrópskra sjónvarpsstöðva	Kategori:Bidrag till Eurovision Song Contest
Flokkur:Mercedes-Benz	Kategori:Mercedes-Benz
Flokkur:Höfuðborgir	Kategori:Huvudstäder
Flokkur:Borgir í Sádí-Arabíu	Kategori:Orter i Saudiarabien
Flokkur:Borgir í Malí	Kategori:Orter i Mali
Flokkur:Borgir á Indlandi	Kategori:Orter i Indien
Flokkur:Borgir í Rússlandi	Kategori:Orter i Ryssland
Flokkur:Borgir í Ungverjalandi	Kategori:Orter i Ungern
Flokkur:Borgir í Tansaníu	Kategori:Orter i Tanzania
Flokkur:Borgir í Eistlandi	Kategori:Städer i Estland
Flokkur:Borgir í Suður-Afríku	Kategori:Orter i Sydafrika
Flokkur:Borgir í Portúgal	Kategori:Orter i Portugal
Flokkur:Borgir í Indiana	Kategori:Orter i Indiana
Flokkur:Borgir í Georgíufylki	Kategori:Orter i Georgia
Flokkur:Borgir í Connecticut	Kategori:Orter i Connecticut
Flokkur:Borgir í Austur-Kongó	Kategori:Orter i Kongo-Kinshasa
Flokkur:Borgir í Maryland	Kategori:Orter i Maryland
Flokkur:Borgir í Arizona	Kategori:Orter i Arizona
Flokkur:Hlynir	Kategori:Acer
Flokkur:Efnaskipti	Kategori:Metabolism
Flokkur:Fangelsi	Kategori:Fängelser
Flokkur:Herskip	Kategori:Örlogsfartyg
Flokkur:Blóð	Kategori:Blod
Flokkur:Vín (Austurríki)	Kategori:Wien
Flokkur:Samhljóð	Kategori:Konsonantljud
Flokkur:Atburðir	Kategori:Evenemang
Flokkur:Ætisveppir	Kategori:Matsvampar
Flokkur:Essex	Kategori:Essex
Flokkur:Mið-Asía	Kategori:Centralasien
Flokkur:Þungarokk	Kategori:Metal
Flokkur:Gróðurhúsalofttegundir	Kategori:Växthusgaser
Flokkur:Tyrknesk tungumál	Kategori:Turkspråk
Flokkur:Toskana	Kategori:Toscana
Flokkur:Bandarískir rapparar	Kategori:Amerikanska rappare
Flokkur:Steindir	Kategori:Mineral
Flokkur:Liðormar	Kategori:Ringmaskar
Flokkur:Norður-Afríka	Kategori:Nordafrika
Flokkur:Apple	Kategori:Apple Computer
Flokkur:Austur-Afríka	Kategori:Östafrika
Flokkur:Kóraninn	Kategori:Koranen
Flokkur:Gagnagrindur	Kategori:Datastrukturer
Flokkur:Fjarskiptatækni	Kategori:Telekommunikation
Flokkur:Nokia	Kategori:Nokia
Flokkur:Fornleifafræði	Kategori:Arkeologi
Flokkur:Kirkjur í Þýskalandi	Kategori:Kyrkobyggnader i Tyskland
Flokkur:Kirkjur eftir löndum	Kategori:Kyrkobyggnader efter land
Flokkur:Sundknattleikur	Kategori:Vattenpolo
Flokkur:Sjúkdómar	Kategori:Sjukdomar
Flokkur:Öndunarfærasjúkdómar	Kategori:Luftvägs- och lungsjukdomar
Flokkur:Sumarólympíuleikarnir 1896	Kategori:Olympiska sommarspelen 1896
Flokkur:Sumarólympíuleikarnir 1912	Kategori:Olympiska sommarspelen 1912
Flokkur:Sumarólympíuleikarnir 2004	Kategori:Olympiska sommarspelen 2004
Flokkur:Sumarólympíuleikarnir 2012	Kategori:Olympiska sommarspelen 2012
Flokkur:Sumarólympíuleikarnir 1900	Kategori:Olympiska sommarspelen 1900
Flokkur:Sumarólympíuleikarnir 2008	Kategori:Olympiska sommarspelen 2008
Flokkur:Sumarólympíuleikarnir 1920	Kategori:Olympiska sommarspelen 1920
Flokkur:Vetrarólympíuleikar	Kategori:Olympiska vinterspelen
Flokkur:Anime OVA	Kategori:Anime (OVA)
Flokkur:Ho Chi Minh-borg	Kategori:Ho Chi Minh-staden
Flokkur:Risaeðlur	Kategori:Dinosaurier
Flokkur:Holdýr	Kategori:Nässeldjur
Flokkur:Rafmagn	Kategori:Elektricitet
Flokkur:Póstur	Kategori:Postväsen
Flokkur:Örgjörvar	Kategori:Mikroprocessorer
Flokkur:Notandi pi	Kategori:Användare pi
Flokkur:Notandi pl	Kategori:Användare pl
Flokkur:Frjálsar íþróttir	Kategori:Friidrott
Flokkur:Grikkland hið forna	Kategori:Antikens Grekland
Flokkur:Breskar popphljómsveitir	Kategori:Brittiska popgrupper
Flokkur:Breskar hljómsveitir	Kategori:Brittiska musikgrupper
Flokkur:Írskar hljómsveitir	Kategori:Irländska musikgrupper
Flokkur:Hljómsveitir eftir tónlistarstefnu	Kategori:Musikgrupper efter genre
Flokkur:Rómönsk tungumál	Kategori:Romanska språk
Flokkur:Eyjaklasar	Kategori:Ögrupper
Flokkur:Golf	Kategori:Golf
Flokkur:Samgöngur	Kategori:Transport
Flokkur:Sjávarútvegur	Kategori:Fiske
Flokkur:Franska byltingin	Kategori:Franska revolutionen
Flokkur:Skammstafanir	Kategori:Förkortningar
Flokkur:Rannsóknir	Kategori:Forskning
Flokkur:Sund (hreyfing)	Kategori:Simning
Flokkur:Grafísk hönnun	Kategori:Grafisk teknik
Flokkur:Dans	Kategori:Dans
Flokkur:Lærdómur	Kategori:Lärande
Flokkur:Hópíþróttir	Kategori:Lagsport
Flokkur:Krabbadýr	Kategori:Kräftdjur
Flokkur:Stofnað 1701	Kategori:Bildanden 1701
Flokkur:Stofnað 1882	Kategori:Bildanden 1882
Flokkur:Stofnað 1903	Kategori:Bildanden 1903
Flokkur:Stofnað 1901	Kategori:Bildanden 1901
Flokkur:Stofnað 1927	Kategori:Bildanden 1927
Flokkur:Stofnað 1928	Kategori:Bildanden 1928
Flokkur:Stofnað 1931	Kategori:Bildanden 1931
Flokkur:Stofnað 1920	Kategori:Bildanden 1920
Flokkur:Stofnað 1922	Kategori:Bildanden 1922
Flokkur:Stofnað 1923	Kategori:Bildanden 1923
Flokkur:Stofnað 1950	Kategori:Bildanden 1950
Flokkur:Stofnað 1966	Kategori:Bildanden 1966
Flokkur:Stofnað 1965	Kategori:Bildanden 1965
Flokkur:Stofnað 1957	Kategori:Bildanden 1957
Flokkur:Stofnað 1968	Kategori:Bildanden 1968
Flokkur:Stofnað 1967	Kategori:Bildanden 1967
Flokkur:Stofnað 1961	Kategori:Bildanden 1961
Flokkur:Stofnað 2011	Kategori:Bildanden 2011
Flokkur:Stofnað 2007	Kategori:Bildanden 2007
Flokkur:Stofnað 2006	Kategori:Bildanden 2006
Flokkur:Leikföng	Kategori:Leksaker
Flokkur:Þjóðsögur	Kategori:Folkminnen
Flokkur:Fjölskylda	Kategori:Familjeliv
Flokkur:1-10	Kategori:00-talet
Flokkur:1001-1010	Kategori:1000-talet (decennium)
Flokkur:151-160	Kategori:150-talet
Flokkur:1591-1600	Kategori:1590-talet
Flokkur:1621-1630	Kategori:1620-talet
Flokkur:1601-1610	Kategori:1600-talet (decennium)
Flokkur:171-180	Kategori:170-talet
Flokkur:1691-1700	Kategori:1690-talet
Flokkur:181-190	Kategori:180-talet
Flokkur:411-420	Kategori:410-talet
Flokkur:41-50	Kategori:40-talet
Flokkur:781-790	Kategori:780-talet
Flokkur:791-800	Kategori:790-talet
Flokkur:81-90	Kategori:80-talet
Flokkur:901-910	Kategori:900-talet (decennium)
Flokkur:981-990	Kategori:980-talet
Flokkur:921-930	Kategori:920-talet
Flokkur:Kommúnismi	Kategori:Kommunism
Flokkur:Sykrur	Kategori:Sackarider
Flokkur:Raðmorðingjar	Kategori:Seriemördare
Flokkur:Keisarar	Kategori:Kejsare
Flokkur:Klínísk sálfræði	Kategori:Klinisk psykologi
Flokkur:Orðflokkar	Kategori:Ordklasser
Deplur	Veronikasläktet
Flokkur:Heimsmeistaramót	Kategori:Världsmästerskap
Flokkur:Frumulíffræði	Kategori:Cellbiologi
Flokkur:Lífupplýsingafræði	Kategori:Bioinformatik
Flokkur:Fílar	Kategori:Elefanter
Flokkur:Sósur	Kategori:Såser
Flokkur:Ofurtölvur	Kategori:Superdatorer
Flokkur:Sjónvarpsþættir	Kategori:TV-serier
Flokkur:Þekkingarfræði	Kategori:Epistemologi
Flokkur:Bókaárið 1884	Kategori:Litteratur 1884
Flokkur:Halastjörnur	Kategori:Kometer
Flokkur:Bókaárið 1885	Kategori:Litteratur 1885
Flokkur:Hvítir dvergar	Kategori:Vita dvärgar
Flokkur:Disney	Kategori:Walt Disney Company
Flokkur:Dravidísk tungumál	Kategori:Dravidiska språk
Flokkur:Ástronesísk tungumál	Kategori:Austronesiska språk
Flokkur:Rökfræði	Kategori:Logik
Flokkur:Altísk tungumál	Kategori:Altaiska språk
Flokkur:Vampírur	Kategori:Vampyrer
Flokkur:Talnafræði	Kategori:Talteori
Flokkur:120-111 f.Kr.	Kategori:110-talet f.Kr.
Flokkur:20-11 f.Kr.	Kategori:10-talet f.Kr.
Flokkur:10-1 f.Kr.	Kategori:00-talet f.Kr.
Flokkur:160-151 f.Kr.	Kategori:150-talet f.Kr.
Flokkur:230-221 f.Kr.	Kategori:220-talet f.Kr.
Flokkur:150-141 f.Kr.	Kategori:140-talet f.Kr.
Flokkur:300-291 f.Kr.	Kategori:290-talet f.Kr.
Flokkur:Norður-Ameríka	Kategori:Nordamerika
Flokkur:350-341 f.Kr.	Kategori:340-talet f.Kr.
Flokkur:410-401 f.Kr.	Kategori:400-talet f.Kr. (decennium)
Flokkur:360-351 f.Kr.	Kategori:350-talet f.Kr.
Flokkur:500-491 f.Kr.	Kategori:490-talet f.Kr.
Flokkur:460-451 f.Kr.	Kategori:450-talet f.Kr.
Flokkur:440-431 f.Kr.	Kategori:430-talet f.Kr.
Flokkur:390-381 f.Kr.	Kategori:380-talet f.Kr.
Flokkur:430-421 f.Kr.	Kategori:420-talet f.Kr.
Flokkur:520-511 f.Kr.	Kategori:510-talet f.Kr.
Flokkur:510-501 f.Kr.	Kategori:500-talet f.Kr. (decennium)
Flokkur:550-541 f.Kr.	Kategori:540-talet f.Kr.
Flokkur:540-531 f.Kr.	Kategori:530-talet f.Kr.
Flokkur:Grannfræði	Kategori:Topologi
Flokkur:Eyðimerkur	Kategori:Öknar
Flokkur:Kvikmyndir frumsýndar 1990	Kategori:Filmer 1990
Flokkur:Stöðuvötn í Suður-Ameríku	Kategori:Insjöar i Sydamerika
Flokkur:Stöðuvötn í Chile	Kategori:Insjöar i Chile
Flokkur:Stöðuvötn í Austur-Kongó	Kategori:Insjöar i Kongo-Kinshasa
Flokkur:Norðursjór	Kategori:Nordsjön
Flokkur:Kunnátta	Kategori:Färdigheter
Flokkur:Vísindaleg aðferð	Kategori:Vetenskaplig metod
Flokkur:Fánar	Kategori:Flaggor
Flokkur:Franskir íþróttamenn	Kategori:Franska idrottare
Flokkur:Rússneskir íþróttamenn	Kategori:Ryska idrottare
Flokkur:Þýskir íþróttamenn	Kategori:Tyska idrottare
Flokkur:Knattspyrnumenn	Kategori:Fotbollsspelare
Flokkur:Stærðfræðingar	Kategori:Matematiker
Flokkur:Hjólreiðamenn	Kategori:Tävlingscyklister
Flokkur:Eðlisfræðingar	Kategori:Fysiker
Flokkur:Knattspyrnumenn eftir félagsliðum	Kategori:Fotbollsspelare efter klubblag
Flokkur:Júdóglímumenn	Kategori:Judoutövare
Flokkur:Borðtennisspilarar	Kategori:Bordtennisspelare
Flokkur:Hagfræðingar	Kategori:Nationalekonomer
Flokkur:Bandarískir lagahöfundar	Kategori:Amerikanska låtskrivare
Flokkur:Badmintonspilarar	Kategori:Badmintonspelare
Flokkur:Geimferðastofnun Bandaríkjanna	Kategori:NASA
Rabarbari	Rabarbrar
Snið:Flagcountry	Mall:Flaggbild2
Flokkur:Eyjaálfa	Kategori:Oceanien
Flokkur:Forsetar Ítalíu	Kategori:Italiens presidenter
Flokkur:Borgir í Suður-Ameríku	Kategori:Städer i Sydamerika
Flokkur:Notandi zh-classical	Kategori:Användare zh-classical
Flokkur:Borgir í Asíu	Kategori:Städer i Asien
Flokkur:Borgir í Argentínu	Kategori:Städer i Argentina
Flokkur:Borgir í Kína	Kategori:Orter i Kina
Flokkur:Borgir í Afríku	Kategori:Städer i Afrika
Flokkur:Popphljómsveitir	Kategori:Popgrupper
Flokkur:Hjartardýr	Kategori:Hjortdjur
Flokkur:Vatnaíþróttir	Kategori:Vattensport
Flokkur:Kaffi	Kategori:Kaffe
Flokkur:Stofnað 1986	Kategori:Bildanden 1986
Flokkur:Stofnað 1976	Kategori:Bildanden 1976
Flokkur:1831-1840	Kategori:1830-talet
Flokkur:601-610	Kategori:600-talet (decennium)
Flokkur:530-521 f.Kr.	Kategori:520-talet f.Kr.
Flokkur:Íþróttamenn	Kategori:Idrottare
Flokkur:Landfræðingar	Kategori:Geografer
Flokkur:Klukkur	Kategori:Ur
Flokkur:Skáldskapur	Kategori:Fiktion
Flokkur:Fólk dáið árið 546 f.Kr.	Kategori:Avlidna 546 f.Kr.
Flokkur:Lýðræði	Kategori:Demokrati
Flokkur:Höggmyndalist	Kategori:Skulptur
Flokkur:Forsetar Egyptalands	Kategori:Egyptens statschefer
Flokkur:Saga Englands	Kategori:Englands historia
Flokkur:Gvatemala	Kategori:Guatemala
Flokkur:Svartfjallaland	Kategori:Montenegro
Flokkur:Vísindaheimspeki	Kategori:Vetenskapsteori
Flokkur:Stjórnspeki	Kategori:Politisk filosofi
Flokkur:Háfiskar	Kategori:Hajar
Flokkur:Brjóskfiskar	Kategori:Broskfiskar
Flokkur:Fæðubótarefni	Kategori:Kosttillskott
Flokkur:Bandarískir kvikmyndaleikstjórar	Kategori:Amerikanska filmregissörer
Flokkur:Leikmenn Manchester United	Kategori:Spelare i Manchester United FC
Flokkur:Fjölsykrur	Kategori:Polysackarider
Flokkur:Ford	Kategori:Ford
Flokkur:Disney-kvikmyndir	Kategori:Disneyfilmer
Flokkur:Japanskar kvikmyndir	Kategori:Japanska filmer
Flokkur:Kvikmyndir frumsýndar 1958	Kategori:Filmer 1958
Flokkur:Kvikmyndir frumsýndar 1975	Kategori:Filmer 1975
Flokkur:Kvikmyndir frumsýndar 1988	Kategori:Filmer 1988
Flokkur:Kvikmyndir frumsýndar 1972	Kategori:Filmer 1972
Flokkur:Kvikmyndir frumsýndar 1998	Kategori:Filmer 1998
Flokkur:Kvikmyndir frumsýndar 2006	Kategori:Filmer 2006
Flokkur:Kvikmyndir frumsýndar 1992	Kategori:Filmer 1992
Flokkur:Kvikmyndir frumsýndar 2000	Kategori:Filmer 2000
Flokkur:Kanadískar kvikmyndir	Kategori:Kanadensiska filmer
Flokkur:Kínverska	Kategori:Kinesiska
Flokkur:Ítalska	Kategori:Italienska
Flokkur:Landafræði Afríku	Kategori:Afrikas geografi
Flokkur:Eldfjöll í Argentínu	Kategori:Vulkaner i Argentina
Flokkur:Fjöll á Ítalíu	Kategori:Berg i Italien
Flokkur:Indlandshaf	Kategori:Indiska oceanen
Flokkur:Klaufhalar	Kategori:Dermaptera
Flokkur:Múslimar	Kategori:Personligheter inom islam
Flokkur:Farartæki	Kategori:Fordon
Flokkur:Lyf	Kategori:Läkemedel
Flokkur:Unix	Kategori:Unix
Flokkur:UNESCO	Kategori:Unesco
Flokkur:Mercedes-Benz bifreiðar	Kategori:Mercedes-Benz-modeller
Flokkur:Bílar	Kategori:Bilar
Flokkur:Varaforsetar Bandaríkjanna	Kategori:USA:s vicepresidenter
Gulrót	Morot
Flokkur:Bandarísk íþróttafélög	Kategori:Sportklubbar i USA
Flokkur:Norskar hljómsveitir	Kategori:Norska musikgrupper
Flokkur:Próteógerlar	Kategori:Proteobacteria
The Prodigy	The Prodigy
Flokkur:Flóar	Kategori:Bukter
Flokkur:Borgir og bæir í Frakklandi	Kategori:Orter i Frankrike
Flokkur:Höfuðborgir í Suður-Ameríku	Kategori:Sydamerikas huvudstäder
Flokkur:Vatnakarpar	Kategori:Karpfiskar
Flokkur:Hollensk menning	Kategori:Kultur i Nederländerna
Flokkur:Dönsk menning	Kategori:Kultur i Danmark
Flokkur:Þýsk menning	Kategori:Kultur i Tyskland
Flokkur:Brasilísk menning	Kategori:Kultur i Brasilien
Flokkur:Skosk menning	Kategori:Kultur i Skottland
Flokkur:Bresk menning	Kategori:Kultur i Storbritannien
Flokkur:Írönsk menning	Kategori:Kultur i Iran
Ragnheiður Gröndal	Ragnheiður Gröndal
Flokkur:Kanadísk menning	Kategori:Kultur i Kanada
Flokkur:Kúbversk menning	Kategori:Kultur i Kuba
Flokkur:Portúgölsk menning	Kategori:Kultur i Portugal
Flokkur:Finnsk menning	Kategori:Kultur i Finland
Flokkur:Kent	Kategori:Kent
Flokkur:Myndasögur	Kategori:Tecknade serier
Flokkur:Þýskir kommúnistar	Kategori:Tyska kommunister
Flokkur:Borgir í Rúmeníu	Kategori:Orter i Rumänien
Flokkur:Bæir í Malaví	Kategori:Orter i Malawi
Flokkur:Borgir í Belgíu	Kategori:Belgiens kommuner
Flokkur:Aðsetur sýslumanna á Íslandi	Kategori:Orter på Island
Flokkur:Borgir á Ítalíu	Kategori:Orter i Italien
Flokkur:Borgir í Sambíu	Kategori:Orter i Zambia
Flokkur:Borgir í Kenýa	Kategori:Orter i Kenya
Flokkur:Fjöll í Þýskalandi	Kategori:Berg i Tyskland
Flokkur:Fjöll á Íslandi	Kategori:Berg på Island
Flokkur:Grískar eyjur	Kategori:Greklands öar
Flokkur:Eyjar við Svíþjóð	Kategori:Sveriges öar
Flokkur:Eyjar við Ísland	Kategori:Islands öar
Flokkur:Stöðuvötn í Nígeríu	Kategori:Insjöar i Nigeria
Flokkur:Stöðuvötn í Níger	Kategori:Insjöar i Niger
Flokkur:Stöðuvötn í Búrúndí	Kategori:Insjöar i Burundi
Flokkur:Stöðuvötn á Íslandi	Kategori:Insjöar på Island
Flokkur:Stöðuvötn í Úganda	Kategori:Insjöar i Uganda
Flokkur:Stöðuvötn í Sambíu	Kategori:Insjöar i Zambia
Flokkur:Stöðuvötn í Tsjad	Kategori:Insjöar i Tchad
Flokkur:Stöðuvötn í Tansaníu	Kategori:Insjöar i Tanzania
Flokkur:Belgísk menning	Kategori:Kultur i Belgien
Flokkur:Íslensk menning	Kategori:Kultur på Island
Flokkur:Indversk menning	Kategori:Kultur i Indien
Flokkur:Færeysk menning	Kategori:Kultur på Färöarna
Flokkur:Borgir í Angóla	Kategori:Städer i Angola
Flokkur:Borgir á Kúbu	Kategori:Orter på Kuba
Flokkur:Fjöll á Nýja-Sjálandi	Kategori:Berg på Nya Zeeland
Flokkur:Fjöll í Tansaníu	Kategori:Berg i Tanzania
Flokkur:Fjöll í Portúgal	Kategori:Berg i Portugal
Flokkur:Stöðuvötn í Kamerún	Kategori:Insjöar i Kamerun
Flokkur:Stöðuvötn í Kenýa	Kategori:Insjöar i Kenya
Raptr	Raptr
Flokkur:Austurrísk menning	Kategori:Kultur i Österrike
Flokkur:Borgir í Máritaníu	Kategori:Orter i Mauretanien
Flokkur:Krossblómabálkur	Kategori:Brassicales
Flokkur:Jól eftir löndum	Kategori:Jul efter land
Flokkur:Krulla	Kategori:Curling
Flokkur:Bókaárið 2006	Kategori:Litteratur 2006
Flokkur:Bókaárið 2000	Kategori:Litteratur 2000
Flokkur:Bókaárið 1957	Kategori:Litteratur 1957
Flokkur:Bókaárið 1956	Kategori:Litteratur 1956
Flokkur:Bókaárið 1953	Kategori:Litteratur 1953
Flokkur:Bókaárið 1945	Kategori:Litteratur 1945
Flokkur:Bókaárið 1943	Kategori:Litteratur 1943
Flokkur:Skotland	Kategori:Skottland
Flokkur:Bókaárið 1927	Kategori:Litteratur 1927
Flokkur:Bókaárið 1908	Kategori:Litteratur 1908
Flokkur:Bókaárið 1897	Kategori:Litteratur 1897
Flokkur:Bókaárið 1859	Kategori:Litteratur 1859
Flokkur:Bókaárið 1850	Kategori:Litteratur 1850
Flokkur:Heimspekileg ritverk	Kategori:Filosofisk litteratur
Flokkur:Tungumál í Tsjad	Kategori:Språk i Tchad
Flokkur:Tungumál í Tadsjikistan	Kategori:Språk i Tadzjikistan
Flokkur:Grískar bókmenntir	Kategori:Grekisk litteratur
Flokkur:Sænskar bókmenntir	Kategori:Svensk litteratur
Flokkur:Spænskar bókmenntir	Kategori:Spansk litteratur
Flokkur:Íslenskar bókmenntir	Kategori:Isländsk litteratur
Flokkur:Portúgalskar bókmenntir	Kategori:Portugisisk litteratur
Flokkur:Finnskar bókmenntir	Kategori:Finländsk litteratur
Flokkur:Kvikmyndahús eftir löndum	Kategori:Biografer efter land
Flokkur:Íslenskar kvikmyndir	Kategori:Isländska filmer
Flokkur:Íslensk tónlist	Kategori:Musik på Island
Flokkur:Kanadísk tónlist	Kategori:Musik i Kanada
Flokkur:Ermarsund	Kategori:Engelska kanalen
Flokkur:Japanskur matur	Kategori:Japanska maträtter
Flokkur:Kínverskur matur	Kategori:Kinesiska maträtter
Flokkur:Frönsk matargerð	Kategori:Franska maträtter
Flokkur:Kambríumtímabilið	Kategori:Kambrium
Flokkur:Kassel	Kategori:Kassel
Varða	Röse
Flokkur:Karlsruhe	Kategori:Karlsruhe
Flokkur:Cardiff	Kategori:Cardiff
